theme,tweets
AntiTax,"A Conversation about Renewable Energy with All Four of the Living Standing Rock Sioux Tribe Chairmen of the Last 40 Years.

Please join us on Thursday, April 15th at 2:00 pm (EST) for a historic, live conversation about renewable energy with ALL four of the living Standing Rock Sioux Tribe (SRST) Chairmen of the last 40 years.

SAGE Development Authority is honored to welcome four esteemed panelists for our next Anpetu Wi Dialogue:

Charles Murphy
Former SRST Chairman
1983-93, 1997-2005, 2009-2013

Ron His Horse is Thunder
Former SRST Chairman
2005-2009

Dave Archambault II
Former SRST Chairman
2013-2017

Mike Faith
SRST Chairman
2017-Present

The panelists will discuss renewable energy during their terms, the current effort to build the Anpetu Wi wind farm, and their individual viewpoints on development at Standing Rock.

SAGE Development Authority's General Manager, Joseph McNeil, Jr., will moderate.

The conversation is part of our monthly talk series titled For Generations to Come: Anpetu Wi Dialogues from Standing Rock. The talks in the series are devoted to raising awareness for Native American issues and our efforts to develop Anpetu Wi – a utility-scale wind farm - on our ancestral land at Standing Rock."
AntiTax,"Working families are fighting to have control over their lives and practice self-determination. Politicians and employers have worked together for generations to make sure businesses are not accountable for protecting workers. Now is the time for change! We are for good union jobs! Jobs that are good for our planet! For jobs that go to our families and neighbors! We are for the PRO Act!

Las familias trabajadoras luchan por tener el control de sus vidas y practicar la autodeterminación. Los políticos y los empleadores han trabajado juntos durante generaciones para asegurarse de que las empresas no sean responsables de proteger a los trabajadores. ¡Ahora es el momento para el cambio! ¡Estamos a favor de buenos trabajos sindicalizados! ¡Trabajos que beneficien a nuestro planeta! ¡Y trabajos que lleguen a nuestras familias y vecinos!

#Proworker #prounion #PROAct #unions #timetothrive #jobsandcare #securejobs #jobs #invest. "
GreenEnergySavesMoney,The Clean Energy Corridor isn’t just bringing renewable energy to Maine. It’ll also bring high-speed broadband to 40 rural communities in Maine at a time when we need it most.
StopOilPollution,"It was 10 years ago that Hilcorp made its entry into Alaska and what an impact it’s made. Hilcorp is now the largest field operator in the state, based on operated oil and gas volume. It operates more than 1,700 producing wells, with gross production of about 345,000 barrels of oil/day and 150 million cubic feet of gas/day.

“We’re here to grow for decades to come,” Jill Fisk, Hilcorp Alaska senior asset team leader for Prudhoe Bay west, told the Resource Development Council’s annual conference.

At Prudhoe Bay, Hilcorp has halted the massive field’s 4%/year production decline without any major projects or drilling any new wells. It has experienced world-class results from Milne Point’s viscous oil in Schrader Bluff and is taking its polymer flooding technology to Prudhoe Bay.

“Alaska has clearly been a big win for Hilcorp, but we also believe our success in Alaska is a big win for Alaska and the people that live here,” Fisk said. You can watch Fisk’s entire presentation here. https://vimeo.com/647472375. "
DemocratOutreach,"Thank you Congresswoman Lizzie Fletcher for working to create good jobs for Texans while cutting air, water and climate pollution from orphan oil and gas wells."
OilCreatesJobs,"Natural gas plays a pivotal role in today's global economy and will continue to be a critical to the future of energy, according to a new study by IHS Markit. Read more at wmb.link/gx4. "
NuclearAdvocacy,"Over the next 10 years, nuclear power would help prevent 30,000 asthma attacks – leading to a healthier and safer Illinois."
AntiWoke,"**Happening TONIGHT!**

Join Local 223 members in Michigan along with an all-star line up of speakers including Congresswoman Debbie Dingell (MI-12), Millie Hall, CLUW president of Michigan, Valerie King, UWUA Women's Caucus chair and Local 223, Utility Workers Union of America president Juanita Ray to celebrate women in the workforce.

Register now by calling Precious Hough at 313-377-2679 or Paula Turner at 724-347-2200."
LegislatorsMustActAgainstClimateChange,This extreme weather is not normal. We need to raise our voices about climate change before it's too late.
ClimateChangeDonations,"Great news from VA! 

A new report by @UVA is offering Virginia an achievable way of decarbonizing by 2050. This plan would greatly improve public health, reduce pollution, and save VA money. It would also make VA a national and global leader in climate action. #ClimateFriday. "
OilAndGasExtractionRisks,"Instead of wrongly blaming individuals for climate change, why not make them the solution? We can do it by creating millions of good-paying, clean energy jobs right now with the American Jobs Plan. 

Read more:. "
NuclearEnergyBenefits,Arizona is in the middle of a megadrought. It’s time to heed Senator Mark Kelly’s call to act now on climate. https://bit.ly/3m39xrp. 
TackleClimateChange,"Advocates on all sides agree that HB 2730 both protects and improves private property rights AND ensures critical infrastructure such as roads, electric lines and pipelines can be built. Send an email to your State Rep. urging them to SUPPORT HB 2730: https://p2a.co/0EhkT0k. "
ReduceEmissions,Some oil companies now claim they have a First Amendment Right to spread dangerous climate misinformation.
VirginiaConservativeCampaign,"New York Republican Chairman Nick Langworthy continues his statewide “Just Say No” tour in Auburn. He is highlighting the Party’s opposition to November election ballot propositions related to election integrity.

Cayuga County Republican Committee. "
OilAndGasJobs,"🌎 Sierra Club's City Hike-A-Thon is a nationally powered and locally experienced event to raise money to protect our planet. Climate change is one of the most pressing issues of our time and through the power of collective action and the power of grassroots fundraising, we can make a difference. This fall, you can do your part. Raise funds for the Sierra Club by hiking our signature City Hike route and learn about our efforts to stop oil drilling and reduce emissions, protect wetlands, and welcome everyone into nature. #CityHikeLA. "
IncreasingShareOfRenewableEnergyAmongDifferentPowerSources,Infrastructure is more than roads and bridges. It’s electric vehicles that will save you money on fuel and maintenance.
SouthwestGasInvestment,Oil spills and leaks from the Line 5 pipeline are already happening. Don't let a catastrophic failure wreak havoc on Wisconsin.
RenewableEnergyInfrastructureGrowth,"Leasing land for a wind or solar project provides landowners with a source of income that’s consistent, drought-proof, and long term. An income like that can help landowners fund the rest of their farming operations and keep their property under family ownership for the next generation of farmers."
NuclearEnergyEducation,"A lightbulb moment 💡

That’s what you experience when you learn about the myriad benefits of nuclear energy. Learn more about the many ways nuclear energy can help address the climate crisis while supporting local communities: https://bit.ly/3mb4LZb. "
OilAndGasTax,"Thanks to the vision of Governor Mark Gordon and leadership of the Wyoming Business Council, the Energy Rebound Program put thousands of Wyoming’s hard-working men and women back to work in the natural gas and oil industry. This program will bring in more than $19m in revenue to state and local governments. "
BuildBetterAct,"While #COP26 brings together world leaders to discuss changes rapidly affecting our communities and environment, the reliability of nuclear carbon-free energy remains the same. Nuclear energy plays an invaluable role in maintaining a strong grid during the clean energy transition: https://bit.ly/3pke7kt. "
GarneringSupportForRestoreVirginia,"Bob Baird, for Sugarcreek Trustee? 
It is a solid yawn. Bring a pillow if he's talking, he'll put you to sleep.

The Sugarcreek voters have better choices. Way Better choices.

This will be part of a review of Bellbrook Former Mayor Bob Baird. 

He moved to the township and at the first opportunity is a candidate for trustee.

He warrants a special look, but not enthusiastically. 

This page has endorsed FRED CRAMER AND MARVIN MOELLER who bring actual knowledge to the Sugarcreek board of trustees.

This is the first round with Bob Baird.  

This is the only page to offer you the flip side to his quest for power. Voters are encouraged to think twice before going with him. Baird has deficiencies that should raise red flags for the township.

The details will follow on this page.
Election Watch 21

Photo by the Dayton Daily News. "
AgencyToStopClimateChange,Get paid to talk to your neighbors about climate change. Apply for our climate canvassing team now!
CallsToInvestInRenewableEnergy,"With less than a month left in the legislative session, we’re calling on natural gas companies to do the right thing – register as critical infrastructure and weatherize."
NeedQuickResponseForClimateCrisis,"Mayor Barrett committed to support the principles of the Paris Climate Accord, and now it’s time to make good on those promises. Tell Mayor Barrett to declare a climate emergency now!"
PoliticalActivismForRenewableEnergy,"The Green New Deal would stop all of the progress Texas and the U.S. is making with investments in affordable, reliable energy for a cleaner future. Sign our petition to keep this dangerous proposal out of Texas."
DonateToSupportClimateChangeActivism,"The Patriots of Bellbrook-Sugarcreek need to VOTE or the ""woke progressive socialists"" will get elected onto the Bellbrook City Council, as a Sugareek Trustee, and onto the Bellbrook school board.

These candidates will try and influence our community and indoctrinate our children, into their progressive worldview through the power of the office they are seeking.

Power, our community should never give them.

The battle for the values which has made Bellbrook-Sugarcreek great starts at the ballot box on October 5th.

Cast your vote for the Candidates who embraces the values you hold dear. 

God, Family, and County.

Election Watch 21

https://youtu.be/zkKb4Zt48x8. "
ChallengesFacingRenewableEnergy,New data shows renewable power is surging globally but remains off the pace with what's needed to meet the ambitious goals of the Paris climate agreement.
PoliticalActivismForOilAndGas,"First, DC liberals spent trillions of our dollars. Now, Americans are facing record inflation and are paying more for gas and groceries. Their plan now: Nancy Pelosi and her liberal allies are pushing for new tax hikes and another socialist healthcare plan.
 
Click below and sign up to tell Tom O’Halleran enough is enough."
SupportForRenewableEnergy,"Climate change directly impacts our health. Connecticut's air quality is ranked among the worst in the country. TCI can reduce air pollution, illness, and health costs."
ProtectFromHarmsCausedByFossilFuels,"BREAKING: Physicians for Social Responsibility study turned up evidence that highly toxic, cancer-causing chemicals called PFAS were used for fracking at 1,200+ oil and gas wells across the country.  psr.org. "
InroadsMadeByOilAndGas,"By partnering with XL Fleet to transition our fleet from gas to electric and hybrid vehicles, Apex takes an immediate and significant step toward reaching our carbon reduction goals."
InroadsMadeByRenewableEnergy,"750,000 Americans already work directly on generating clean power. "
EconomicAdvantagesOfRenewableEnergy,"Our goal at SAGE is to inspire all to live according to natural law, benefitting seven generations to come. But what does it mean to live according to natural law? It means to respect and observe the physical existence and spiritual existence of all aspects of the world as we do our own. The respect of individual, family, community and nations of beings and natural forces that we exist with and not dominate. 

#IndigenousVoices #RenewableEnergy #StandingRock #SAGESRST #CommunityDevelopment #AnpetuWi #SRST #FourWinds #IndigenousPeople. "
SupportForBuildBackBetterAct,"Rep. Spanberger, thank you for fighting for clean energy that can power our economy, create good-paying jobs, and tackle the climate crisis. This is our moment to get it done and pass the Build Back Better Act."
SupportForOilAndGas,Did you know the most powerful advocates for the natural gas and oil industry are employees like you? Join Energy Citizens today to access advocacy tools and resources!
EconomicAdvantagesOfOilAndGas,Oil and natural gas are creating new opportunities for Louisiana workers. Will you sign the pledge to support a strong economy?
InroadsMadeByNuclearEnergy,"Reliable, American-made energy that doesn't break the bank. Like our page to support nuclear carbon-free energy in Alaska."
EconomicAdvantagesOfNuclearEnergy,"When Bob Buckley, senior engineering specialist at BGE, realized the fall-protection mast he and the team had been using were no longer made, he designed and prototyped his own. Now, it keeps employees safe while they perform their day-to-day tasks on top of transformers.

http://ow.ly/o4bP50HFVGt. "
