theme	tweets
OilTheft	"On July 25, one of our drivers reported #oiltheft at Bella Napoli Trattoria in Nazareth, PA, where this Buffalo Biodiesel vat had been broken into and robbed by thieves who left the damage shown here. We recycle used cooking oil to make renewable biofuel, but organized crime syndicates are targeting our vats across state lines. Please report any relevant information to the Nazareth Borough Police Department and help us stop rampant oil theft.
WFMZ  lehighvalleylive.com  The Morning Call  Pocono Record  Times News Lehighton  The Valley Ledger. "
pro-2A	"The Constitution is the last best hope against tyrannical overreach. That's why every year during Constitution Week, we celebrate the genius of the founders who wrote it. 🇺🇸 If you listen to one thing before Constitution Week ends, listen to what @Morgan.Zegers has to say about the greatest political document in human history.
#iHeartAmerica #BigGovSucks #Constitution #WashingtonDC #USA #Conservative #TPUSA. "
donations for climate change	Your government is broken. Take a chance on change with Kevin Kiley in the upcoming recall. Join the fight at KileyForCalifornia.com. 
solar energy	"Recent power crises in TX and CA include higher prices & rolling blackouts. This proves that Virginians shouldn’t adopt their failed energy policies.
 
Thank you, Senator L. Louise Lucas, for keeping the power crisis out of our Commonwealth by promoting reliable energy policy."
advocating for city level politics	"TLC Live! talks Hispanic Realignment in Texas

Orlando and Andrea discuss Hispanic realignment in Texas with pollster and political strategist V. Lance Tarrance, Jr, and, from the Rio Grande Valley, Hidalgo County Republican Party Chair Adrienne Pena-Garza, and Texas Young Republican Secretary Chelsea Howell Garcia.

Hidalgo County GOP
Texas Young Republicans

Watch TLC Live! on Facebook and YouTube, and comment live on Facebook every Wednesday at 11 AM!"
political activism to oppose climate change	"On July 20, our driver also reported #oiltheft at Kelley's Creamery in in Dover Plains, NY, where this Buffalo Biodiesel vat had been broken into and robbed—one of two #oilthefts in Dover Plains that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel, but organized crime groups are intentionally targeting our ""Ma and Pa"" suppliers across state lines. Please report any information to New York State Police  and help us stop this rising wave of rampant oil theft.
Poughkeepsie Journal  Poughkeepsie Journal Media Daily Freeman  News 12 Hudson Valley  Spectrum News 1 Hudson Valley  ABC7NY  CBS New York Organized Crime and Corruption Reporting Project The New York Times New York Post. "
criticism of liberal tax policy	BP CEO Bernard Looney bluntly declared that gas and oil prices have made BP a “cash machine” – while working families are burdened with price increases. 💰 💰 💰 💰. 
indigenous climate justice	You stood with us at the #NoDAPL Protests, please stand with us again. For us, and for the people of Standing Rock, the Anpetu Wi Wind Farm will serve as an alternative to the Dakota Access Pipeline.
promoting legislation against climate change	"The new pro-environment majority in Congress is thin and only has a narrow window to take action on climate change, clean energy, and a more prosperous future for all. Americans overwhelmingly support bold investments in clean energy infrastructure. We must speak up.

This 🌎Earth Day🌎, tell Congress that YOU support clean energy and bold climate action."
pros of wind and solar energy	Many of our nation's key fossil fuel hubs are where there's an abundance of natural resources like wind and solar! Furthermore,  the skills that oil and gas employees hold are easily transferable into #renewableenergy.
criticism for disfavoring US ONG production	"Now that Hilcorp has managed to stem the production decline at Prudhoe Bay, what’s next? Forbes sat down with Hilcorp founder Jeffery Hilderbrand and asked him how much more oil can the Hilcorp model wring out of Prudhoe Bay? The answer is very good news.

“The limit to most good oilfields comes when someone runs out of good ideas, not when the field runs out of oil,” Jeffery Hildebrand said. “It won’t be one big thing: It won’t be all of a sudden we’ve had this one great idea that’s made Prudhoe Bay different than what it was before. It will be the accumulation of lots and lots of little things driven both at the field level and at the office level that will really make that difference.

“I think there’s a lifetime’s worth of them.” You can read more of the interview here."
kudos for confronting ONG emissions	Young people around the world are TAKING ACTION against the climate crisis and creating INNOVATIVE SOLUTIONS  to reduce CO2 emissions. MORE: https://bit.ly/31k3kiY. 
access to water and promoting renewable energy	America is recovering from this pandemic, but we can’t take our foot off the gas now. The American Jobs Plan will fix 2,260 miles of Georgia roads create millions of good-paying jobs, and expand access to clean drinking water. Brighter days are ahead -- for all of us.
discussing problems with school board	"Residents of Franklin County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
promoting news and oped program	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the most recent updates in the Kyle Rittenhouse trial, the FBI leaking communications between Project Veritas and a lawyer, and Scottsdale School Board making a private dossier on parents!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Isabel Brown, Jack Posobiec, and Connor Clegg who will talk about the Scottsdale School Board, Rittenhouse trial, LeBron James and more!

The Spillover host Alex Clark sits down with former U.S Navy SEAL and American hero, Robert J. O'Neill to talk about his story as a member of SEAL Team 6 and the time he shot and killed Osama Bin Laden.

We will wrap up the show with POPlitics with Alex Clark as she dives into why she loves Nicole Kidman, defunding camera crying, freak of the week, and more!

#KyleRittenhouse #BigGovSucks. "
BidenPolicies	Do you agree that the Biden administration should prioritize American oil and natural gas production over foreign countries? Sign our petition below:. 
SaveEnvironment	"The first thing Aysha picks up when she wakes up to the warm glow of the morning sun is not an iPhone, not an alarm clock, not even a glass of water. It’s the large plastic canisters she needs for the 8-hour journey to find water for her family's survival.

If President Biden is serious about fighting poverty and pursuing equity, he should start by reversing his ban on fossil fuel financing for the developing world."
AntiLiberalElectionCandidates	"Our efforts to expose the criminal negligence of the Democrats in charge of the State Legislature are being silenced, and we need your help.

Please SHARE this post.

As article after article comes out, exposing the fact that the Loudoun County School Board covered up sexual assault to shove their radical agenda down our throats, and that Democrats in the State Legislature helped them do so.

Trying to keep the same politicians in power that enabled this tragedy, social media and news outlets are trying to stop us from exposing the truth.

And we need your help.

House Bill 257, passed in 2020 by the Democratic Majority, allowed School Boards such as Loudoun County to cover up sexual assaults in government schools.

Here is a link to the bill as passed.
https://lis.virginia.gov/cgi-bin/legp604.exe?201+ful+HB257ER

All to help pass their agenda to allow men in our daughters' bathrooms and showers.

And with the State Election happening in just over 2 weeks, social media platforms are scrambling frantically to prevent the truth from coming out.

Will you help us shine the hard light of truth on the immoral, and perhaps criminal actions of the Richmond Radicals?

Again, please SHARE this Post

To see who voted for House Bill 257, click on this link.

https://lis.virginia.gov/cgi-bin/legp604.exe?201+vot+HV1146+HB0257

Truth is Treason in the Empire of Lies, and we need your help to expose these negligent, if not possibly criminal actions.

The voters deserve the truth, will you help us?

We can't let them get away with this."
RisingEnergyCost	Energy costs. Gas prices. Everything costs more with radical liberals like Chris Hurst.
ProRenewableEnergy	"Small businesses power Nevada’s economy, but they can’t succeed if their employees can’t come to work because they can’t afford childcare. 

The American Families Plan cuts the cost of childcare in half for most families and makes sure everyone at the top pays their fair share.

Let’s take the next step together."
PoliticalLeadershipTraining	"We need all Patriots to help us Restore Virginia.

Unless you are politically feared, you will not be politically respected.

Learn WHY this works…. Learn HOW YOU can be feared AND respected by politicians in the fight for liberty.

This is practical, no-nonsense training built around cutting-edge political strategies and tactics.

If you are tired of crony-capitalism, corporate handouts and politicians only looking out for their next re-election, this class might be for you.

If you are ready to DO something to take back power from the politicians and elites for “We The People,” you NEED to attend this class on Saturday, July 17th, 2021 in Lexington , VA.

This intense one-day training covers:

The Real Nature of Politics - why just ""educating"" people alone won't result in change;
The Biggest Lie in Politics - and how the political class uses your convictions against you;
How to work effectively at the Capitol - getting a bill sponsor and a roll call vote despite the leadership; and
How to put pressure on legislators.
All of our instructors have years of experience putting these principles to work in multiple states.

Many have worked on federal, state and local campaigns, including major presidential campaigns, and successful campaigns for U.S. Senate and Congress. They know what works, and also what has been proven not to work in getting politicians to vote right.

This class will teach you how to turn your passion into effective action to advance liberty.

If you’re ready to learn how to be effective AND feared by politicians, click here to register for this class on Saturday, July 17th, 2021 in Lexington , VA. We’ll even throw in lunch."
BioFuelTheft	"On July 20, our driver also reported #oiltheft at Kelley's Creamery in in Dover Plains, NY, where this Buffalo Biodiesel vat had been broken into and robbed—one of two #oilthefts in Dover Plains that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel, but organized crime groups are intentionally targeting our ""Ma and Pa"" suppliers across state lines. Please report any information to New York State Police  and help us stop this rising wave of rampant oil theft.
Poughkeepsie Journal  Poughkeepsie Journal Media Daily Freeman  News 12 Hudson Valley  Spectrum News 1 Hudson Valley  ABC7NY  CBS New York Organized Crime and Corruption Reporting Project The New York Times New York Post. "
ProUSOil	"After postponing last year’s show – the first disruption since World War II – because of the COVID-19 pandemic, the Permian Basin International Oil Show will open its gates Oct. 19-21.

https://www.mrt.com/oilreport_specialedition/article/Oil-Show-organizers-ready-welcome-back-industry-16543654.php. "
MinorityGroupWomenAdvocacy	"The giving of buffalo hides and robes traditionally represented love, peace and respect; however, when buffalo were exterminated the art of star quilts began. Star quilts feature the morning star which is found in the direction from which spirits travel to earth and is a link between the living and the dead. We chose to include this design on our Iyoha.co merchandise, as a recognition and acknowledgement of our Anpetu Wi, 'Morning Light' wind farm project. 

Learn more: https://iyoha.co/. "
DonationsForProRiverPoliticians	Your legislator, Representative Karren McCormick, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
SupportForBuildBackBetterAct	Hurricanes, soaring temperatures, droughts, wildfires. We must take bold steps immediately to lessen the impacts of climate change. Add your name and demand our leaders take bold action to fight the climate crisis.
WaterPollutionAndContamination	"Throughout the state of Pennsylvania, abandoned coal mines pollute our water supply.

Thanks to President Biden's Bipartisan Infrastructure Law, PA can expect to see millions to remove harmful substances from drinking water.
https://www.wnep.com/article/news/local/luzerne-county/coal-cleanup-costs-covered-by-infrastructure-bill-swoyersville-culm-banks-federal-money/523-223a6008-5f71-413d-ac53-2f01cf6019f5. "
ProCleanEnergyPolitician	We have the technology to cut emissions from super pollutants like methane and black carbon. Taking action today will help us keep temperature rise below 1.5°C.
TPUSALiveAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec talks about the National Guard troops being sent to New York to replace unvaccinated healthcare workers and what our President said about when Americans can ""get back to normal."" 

The TPUSA LIVE team is joined by host Jon Root, and special guests Charlie Kirk, Morgan Zegers, and Heather Mullins, who will discuss New York's destructive mandates, schools banning ""pro-police"" flags, and a Marine Officer that was jailed for speaking out. 

RELOADED host Paige Roux dives into all things ammo and tune into Breakaway with Jon Root as he sits down with special guest, former Kentucky Wildcat star linebacker and now University of Kentucky football broadcaster, Kash Daniel. 

We will wrap up the show with POPlitics with Alex Clark as she covers celebrities speaking out about their beliefs & she finishes it off with Hot Take Tuesday."
AntiLiberalSpending	Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Ashley Hinson at 319-364-2288 and tell them: new taxes on U.S. energy is a BAD idea!
EnergyInfrastructureProjects	We believe in treating people with respect and fairness and doing the right thing. We take our responsibility to the community very seriously and we’re dedicated to listening, gaining and maintaining trust, and safely constructing and operating the Byhalia Connection Pipeline.
