theme	tweets
BellbrookSugarcreekConservativeElections	"Remember this posting when voting.
These are the people supporting Brinegar, Pressnell, and McCarthy.

This is the hate these candidates refused to denounce and allowed from their supporters for the last two years.

Hate and Intolerance can never be allowed to gain the power over your families and our communities."
BellbrookSugarcreekConservativeElections	"The more facts and evidence we uncover, the clearer it becomes, the Sugarcreek Police Department needs to be taken over by Greene County Sherriff Gene Fisher. 

When a police department is corrupted from the top-down, influenced by those in political power, Ohio Law no longer applies.  The Police can never become a weapon to be used against the opposition of those in power."
Unexplainable	"I can always tell when I or other Republicans have been effective at what they do for passing conservative public in Texas, absoultely true when we show up in cartoons... Well, I haven't seen so many ""Rs"" in one place since I've been a Senator! LOL, Can you identify all these Republicans in Texas? This satirical but humorous depiction of Texas politics by the NY Times in this article clip art (nyti.ms/3y3oKwE). Not a bad portrait characterization of me as the guy with the glasses underneath the Texas Capitol building holding the sign that says ""LIBERALISM FIND A CURE"" amongst the crowd! Boy I should have thought of that long ago, especially in the leftist progressive days!!

Who else can you spot in this NY Times cartoon? I can see Governor Abbott in the center but who is the guy behind him? Obviously Ag Commissioner Sid Miller is to the right on the horse but who do you think is the other gent in the cowboy hat? Of course my friend Lt Gov Dan Patrick is in the picture as well. Others are RTP chair Allen West holding the ""OPEN TEXAS NOW"", former speaker Dennis Bonnen, Dr Hotze holding bathroom placards?  Salon Owner Shelly Luther with a hair dryer, but you'll have to guess everyone to ""win""!

Texas oil wells, and energy production, the Border wall, and maybe even President Trump are in the background. But one thing for sure is that Texas Republicans are in the foreground of the Nation's politics!

See for yourself ..."
Unexplainable	"Gov. Gavin Newsom announced the new draft ruling Thursday in the Los Angeles neighborhood of Wilmington, one of the most polluted communities in the state. 

The new ruling will ban the permitting of oil and gas wells within 3,200 feet of community sites, including homes, schools, hospitals, nursing homes, and daycare centers."
ConservativePoliticsEvents	"Looking for more information about the state's upcoming special session? Concerned about how much still has to be decided - and how it will impact your family, your community, and your business?

Join AFP-MN State Director Jason Flohrs for a conversation with Chair Michelle Benson for a conversation about the recently announced budget framework and the ongoing work conference committees will be doing prior to a planned June 14th special session. 

Have a question for Senator Benson? Post it in the comments below!"
ConservativePoliticsEvents	Join Us for Freedom Square powered by Turning Point USA—LIVE from Dream City Church in Phoenix, Arizona— empowering American Christian leaders and faithful with the resources, training, and knowledge they need to engage in civics to strengthen families, communities, and our nation!
TPUSAAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the lawsuit involving Alec Baldwin, the rising number of drug overdoses, a possible technological glitch in Rittenhouse evidence, & is there a secret plot causing gas prices to soar?

The TPUSA LIVE team is joined by host, Jon Root, and special guests Alex Clark, Christine Yeargin, Colton Duncan, Dave Morgan & Debbie Gillespie who will talk about airlines and their mandates, the Professor Watchlist, & play 'Law or Nah.'

Benny on the Block host Benny Johnson covers the NASCAR Cup Series Finale at Phoenix Raceway with Matt DiBenedetto.

We will wrap up the show with POPlitics with Alex Clark as she dives into the hilarious moment on Laura Ingraham's show, Chuck E Cheese Pizza conspiracy, T-Swift playing in the White House, and more!"
TPUSAAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the most recent updates in the Kyle Rittenhouse trial, the FBI leaking communications between Project Veritas and a lawyer, and Scottsdale School Board making a private dossier on parents!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Isabel Brown, Jack Posobiec, and Connor Clegg who will talk about the Scottsdale School Board, Rittenhouse trial, LeBron James and more!

The Spillover host Alex Clark sits down with former U.S Navy SEAL and American hero, Robert J. O'Neill to talk about his story as a member of SEAL Team 6 and the time he shot and killed Osama Bin Laden.

We will wrap up the show with POPlitics with Alex Clark as she dives into why she loves Nicole Kidman, defunding camera crying, freak of the week, and more!

#KyleRittenhouse #BigGovSucks. "
DomesticOilAndGasProduction	A one-time release of oil from the Strategic Petroleum Reserve will do nothing to address the broader set of factors impacting prices at the pump, including inflation, supply chain disruptions and higher ethanol costs. The Biden Administration should focus on policies that promote U.S. energy production and refining, like right-sizing RFS mandates. Our full statement:. 
DomesticOilAndGasProduction	"President Biden's $2 trillion social spending bill which would tax the oil & natural gas industry into obsolescence isn't just a bad idea... it's not even likely to happen. The world depends on oil and natural gas for MUCH more than energy — that's what the far left can't seem to understand. Instead of punishing our industry, American politicians should be promoting it. Why shouldn't our nation be the worldwide leader in ushering in an age of energy security to every corner of the globe? 

Read more from Petroleum Alliance President Brook Simmons: https://bit.ly/3pwS3Wa. "
ClimateChange	"Join our partners Just Transition NWI for an in-person screening of Indiana Environmental Reporter journalist Beth Edwards' award-winning documentary, In the Water. 

In the Water tells the story of Indiana's legacy of coal ash, the toxic waste product of burning coal."
ClimateChange	NIPSCO is storing coal ash on the shores of Lake Michigan. This toxic substance can cause cancer and other serious health problems.
Pipeline	"Our work right now is about holding our leaders accountable. And the Biden administration is maintaining the Trump administration's position to allow dirty oil to flow through the Dakota Access Pipeline. 

Tell President Biden: DAPL needlessly endangers the Standing Rock Sioux Tribe, our waterways, climate, and future -- and it must be shut down immediately >> https://sc.org/3e4sPsi. "
Pipeline	"Call the White House and tell Pres. Biden to Stop the Line 3 Pipeline! Line 3 will route a million barrels of tar sands oil daily from Canada to Wisconsin, straight through the heartland of Minnesota, violating Indigenous treaties and threatening the Great Lakes Watershed.

Enbridge, a Canadian pipeline company, is to blame. They're also responsible for the largest land-based oil spill in US history.

An Indigenous-led movement has been fighting the Line 3 pipeline for years. Will you stand alongside them and call on President Biden to take action?

Call the White House now and tell President Biden: Stop Line 3!"
BuildBackBetterAct	"Representative Janet Yang Rohr voted for the Climate and Equitable Jobs Act and it is now law in the state of Illinois!

The Climate and Equitable Jobs Act will:

✅Curb dangerous air pollution

✅Combat the climate crisis

✅Create thousands of high-quality jobs in Illinois

Please join us by adding your name to thank Representative Janet Yang Rohr today."
BuildBackBetterAct	"Our own Steve Cochran spoke to NH Talk Radio about the need to pass the #BuildBackBetterAct and how it will help us tackle the climate crisis.

The Build Back Better Act makes historic investments to help us transition to a clean economy. This bill puts people front-and-center as we look to rebuild our economy and combat climate change.

https://www.nhtalkradio.com/?p=16695. "
AntiGridDeregulation	Government Controlled Power creates a quasi-government entity to takeover Maine’s  power grid and authorizes private assets to be seized through eminent domain. Sound like a good policy?
AntiGridDeregulation	"Government Controlled Power:
1. Creates a quasi-government entity to takeover the power grid
2. Authorizes private assets to be seized through eminent domain
3. Comes with a price tag of $13,500,000,000. "
LiberalTaxHikes	Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Andy Kim at 732-504-0490 and tell them: new taxes on U.S. energy is a BAD idea!
LiberalTaxHikes	CA already imports 70% of the oil & gas we use, and now some Sacramento politicians want to get rid of local production entirely— that means even more foreign oil imports and higher gas prices for all Californians. SB-467 is a costly bill that would kill thousands of local blue-collar jobs.
NativeAmericanCulturalPreservation	"You don't want to miss our next Anpetu Wi Dialogue on Thursday, May 20th where we will host a live, virtual conversation between four esteemed women: Tara Houska (Couchiching First Nation), Rep. Ruth Buffalo (Mandan, Hidatsa, and Arikara Nation), Tokata (Future) Iron Eyes (Standing Rock Sioux Tribe), and Fawn Wasin Zi (Standing Rock Sioux Tribe). As activists, advocates, politicians, and teachers, these Women of the Movement will discuss their leadership, activism, current roles, and future plans.

Mark your calendar -> click the link in our bio to register for the event!

#listentolearn
#nativeamericans
#NODAPL
#indigenoushistory
#nativeamericanroots
#indigenousunited
#indigenouspeople
#SAGE
#SRST
#SAGESRST
#IndigenousWomen
#ClimateJustice. "
NativeAmericanCulturalPreservation	"Chairwoman of SAGE Development, Fawn Wasin Zi, will join the Women of the Movement dialogue this month. Fawn has a background in biology, and she firmly believes it is her duty to speak for those, Unci Maka (Grandmother Earth) that cannot speak for themselves, ""I'm personally involved in this on the basic level that I'm a biologist, and I want to save the world"". Learn more and join us for this month's Anpetu Wi Dialogue with a live discussion with Fawn, Tara Houska, Rep Ruth Buffalo and Tokata (Future) Iron Eyes by clicking the link in the bio.

#listentolearn #nativeamericans #NODAPL #indigenoushistory #nativeamericanroots #indigenousunited #indigenouspeople #SAGE #SRST #SAGESRST #SayYestoWind #StopLine3 #ShutDownDAPL. "
OilTheft/ClimateLeader	"Our driver also reported another #oiltheft on August 20, at Two Brothers Pizza in Laurys Station, PA, where this Buffalo Biodiesel vat had been broken into and robbed, the lock and lockbar torn out. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel—instead, it’s being targeted by organized crime rings across state lines. Please report any relevant information to PA State Police and help us stop these criminals. 
WFMZ lehighvalleylive.com The Morning Call The West End Reporter Pocono Record Times News Lehighton The Valley Ledger. "
OilTheft/ClimateLeader	"On July 20, our driver also reported #oiltheft at Kelley's Creamery in in Dover Plains, NY, where this Buffalo Biodiesel vat had been broken into and robbed—one of two #oilthefts in Dover Plains that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel, but organized crime groups are intentionally targeting our ""Ma and Pa"" suppliers across state lines. Please report any information to New York State Police  and help us stop this rising wave of rampant oil theft.
Poughkeepsie Journal  Poughkeepsie Journal Media Daily Freeman  News 12 Hudson Valley  Spectrum News 1 Hudson Valley  ABC7NY  CBS New York Organized Crime and Corruption Reporting Project The New York Times New York Post. "
NaturalGasIncentive/CleanEnergyPetition	"Residents of Franklin County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

So don't wait, sign up for a free estimate today!"
CleanEnergyProjects	Protect affordable energy and consumer choice in New York! Sign the petition today.
CleanEnergyProjects	Protect affordable energy and consumer choice in New York. Sign the petition today!
ColoradoAirQuality/SupportingBlackWomen	"Congratulations Cleo Parker Robinson!! CBWPA's 43rd Annual Tribute to Black Women ""Legend"" Honoree! 

Join us Saturday, October 9th, as we celebrate Cleo and our 2021 honorees! Visit our website for event information: https://www.cbwpa.org/43rd-annual-tribute-to-black-women-luncheon/

CLEO PARKER ROBINSON is founder and artistic director of the nearly 51-year-old Denver-based artistic institution, CLEO PARKER ROBINSON DANCE (CPRD), leading a professional Ensemble, a second company (Cleo II), a Youth Ensemble, an Academy of Dance, an International Summer Dance Institute, a 240-seat theatre which bears her name, and numerous community outreach programs throughout Colorado, nationally, and internationally. She is the recipient of honors and awards from corporate, civic, community, and artistic entities world-wide, and is continually called upon by a myriad of organizations and performance venues to bring her Ensemble for performances, teaching residencies and motivational workshops. A master teacher/choreographer and cultural ambassador, she and her Ensemble have performed nationwide and internationally throughout Europe, the Caribbean, Asia, and the African continent, with their most recent international tours taking them to Bogota, Colombia in the Spring of 2019 and Mexico in Fall 2019.

Ms. Parker Robinson’s numerous awards and honors include the Colorado Governor’s Award for Excellence (1974), Denver Mayor’s Award (1979), induction into the Colorado Women's Hall of Fame (1989) and the Blacks in Colorado Hall of Fame (1994). Recognized in Who’s Who in America Colleges and Universities she holds an Honorary Doctorate from Denver University (1991), an Honorary Doctorate of Humane Letters from Colorado College (2003), and an Honorary Doctorate of Public Service from Regis University in Denver (2008). The University of Denver honored her with an Alumni Award in May of 2021, and in June of 2021, she is receiving a 2020 Honorary Degree, Doctor of Humane Letters, Honous Causa from CU Boulder.  
In 1991, Ms. Parker served on the task force for the creation of a permanent location for the Denver School of the Arts (DSA), Denver’s first performing arts magnet school, and was subsequently honored In September 2017 at their 7th Annual Fall Gala, in recognition of her long-term commitment to excellence in arts education. She is also co-founder of the National Bahamian Dance Company, based in Nassau.   
In 2011, Ms. Parker Robinson was voted an Honorary Lifetime Trustee of the Denver Center for the Performing Arts, in recognition of her longtime commitment and lasting impact on the Center.  In June 2017, she became the recipient of the highly prestigious DanceUSA Honor Award and in September 2017, the Randy Weeks Arts Leadership Award from the Denver School of the Arts. 

Ms. Robinson has served on NEA panels on Dance, Expansion Arts, Arts America, and Inter-Arts panels for the USIS. Ms. Robinson is a regular panelist for the National Foundation for Advancement in the Arts as well as other national task forces, boards and committees in the arts arena. In April 1999, she was appointed by then President William Jefferson Clinton, with Senate confirmation, to serve for four years on the National Council on the Arts, a 14-member panel advising the Chairman of the NEA on agency policy and programs, and reviews and making recommendations to the Chairman on grant applications. 

Since 2011 and 2012, Ms. Parker Robinson has returned to her greatest passion, the art of the choreographer, creating and presenting two new full-length works, “Dreamcatchers: The Untold Stories of the Americas” and the riveting world premiere of her “Romeo and Juliet”, which was first presented in collaboration with the Colorado Symphony Orchestra. Her work “On the Edge…  Reaching to Higher Ground” premiered in October of 2014 in answer to resurging racial and human rights infractions both nationally and internationally. In Spring 2017, audiences were thrilled with the re-staging of two of her works melding the worlds of classical and jazz composition with the power, passion and beauty of modern dance – “Romeo and Juliet” and “Porgy and Bess”. Fall 2017 saw the premiere of her “Copacetic: A Tribute to Jonathon “JP” Parker”, honoring her father. In the Spring of 2018, she premiered “Lark Ascending” in collaboration with the Boulder Philharmonic. Her “Rhapsody in Black”, created in collaboration with CPRD Associate Artistic Director, Winifred R. Harris, premiered at the Newman Center for the Performing Arts, University of Denver.  In January 2019, in collaboration with the Denver Brass, she choreographed an innovative interpretation of Bernstein’s “On the Town” and Spring 2019 saw the premiere of her collaboration with the Colorado Ballet, entitled “The MOVE/ment” as part of the Tour de Force performance series at the Ellie Caulkins Opera House, Denver Center for the Performing Arts. Her most recent choreographic project brought her to UMKC in Kansas City to set a work on the students of CPRDE alum Gary Abbot, entitled “Check Cashing Day” in tribute to the jazz genius of Bobby Watson and Milt Abel. She is currently working on a new work entitled “Standing On the Shoulders” commissioned by the Vail International Dance Festival for premiere in August 2021.  
   
Cleo Parker Robinson continues to be dedicated to celebrating the human experience and potential through the Arts and Education. Her life-long vision of “One Spirit, Many Voices” remains strong and steadfast, expanding to welcome, embrace, and sustain all people."
gun rights	"🚨𝐓𝐡𝐞 𝟐𝟎𝟐𝟐 𝐦𝐢𝐝𝐭𝐞𝐫𝐦𝐬 𝐚𝐫𝐞 𝐨𝐧𝐞 𝐲𝐞𝐚𝐫 𝐨𝐮𝐭, 𝐚𝐧𝐝 𝐰𝐞 𝐧𝐞𝐞𝐝 𝐲𝐨𝐮𝐫 𝐡𝐞𝐥𝐩🚨 

The election results from Virginia show that Republicans will do whatever it takes to gain power. Arizonans need 𝑟𝑒𝑎𝑙 solutions from elected officials, not divisive rhetoric and flat-out lies that distract our government from getting anything done.

We are doubling down on our efforts to reach voters and flip the Governor’s office in 2022. Help us strengthen our outreach and defeat Arizona Republicans. Pitch in $10 today >>>. "
gun rights	Democrats are worried about the 2022 elections, and they should be.  A recent poll shows 46% of voters say they would vote for a Republican congressional candidate over a Democrat.  People have had enough of the wasteful government spending, out of control illegal immigration, and the drastic increase in food and gas prices.  Let's flip the House RED in 2022.  Please donate to support my campaign!
climate action	Washington state is proving that leaders can go bigger and bolder on climate action. How will Illinois step up to cut pollution across its economy?
climate action	Senate Republicans are blocking the critical climate change legislation we need to avert disaster. Donate right now to defeat Marco Rubio & protect our Democratic majority.
renewables	ACT NOW: Senator Bradley supports legislation that would raise our electricity rates and give more power to transmission line companies.
inflation	"Joe Biden can’t hide from what his inflation is doing to New Hampshire families. 

Sign our petition and tell NH Democrats to finally stand up for the Granite State and stop Joe Biden's Inflation:

https://www.subscribepage.com/stopbideninflationgas. "
anti-woke	"New York Republican Chairman Nick Langworthy will continue his statewide “Just Say No” tour to Dutchess County to highlight the Party’s opposition to the November election ballot propositions. #JustSayNoNY 

DutchessCounty GOP
Marc Molinaro
Senator Sue Serino
Ola For Comptroller
Will Truitt. "
organized cooking oil theft	"On July 20, our driver also reported #oiltheft at Kelley's Creamery in in Dover Plains, NY, where this Buffalo Biodiesel vat had been broken into and robbed—one of two #oilthefts in Dover Plains that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel, but organized crime groups are intentionally targeting our ""Ma and Pa"" suppliers across state lines. Please report any information to New York State Police  and help us stop this rising wave of rampant oil theft.
Poughkeepsie Journal  Poughkeepsie Journal Media Daily Freeman  News 12 Hudson Valley  Spectrum News 1 Hudson Valley  ABC7NY  CBS New York Organized Crime and Corruption Reporting Project The New York Times New York Post. "
indigenous activism	"Orlando and Andrea are joined by LTC Allen West, former Congressman and Texas Republican Party chair discussing the border crisis, then by Alvin City Councilmember and Mayor Pro-Tem Joel Castro and Run GenZ Conference and Outreach Administrator Vianca Rodriguez talking about preparing Generation Z leaders to take action, take charge and take control of the future by supporting the vision of the founders of this country and supporting conservative political values such as limited government, free market capitalism, individual responsibility and fiscal restraint.

For his activism and service to his community both as an elected official as well as a volunteer, Joel has received a Congressional Recognition and was named the Rotarian of the Year by his local Rotary club.

Vianca is extremely passionate about serving others and advancing conservative causes, co-hosting a weekly podcast, and raising continuous awareness on public policy issues that involve immigration reform, constitutional rights, and taxation reform.

Run GenZ: https://rungenz.com/
Brazoria County Young Republicans: https://www.facebook.com/brazoriacountyyr

Watch TLC Live! on Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and comment live on Facebook every Wednesday at 11 AM!"
pro oil and natural gas	"Ameren Missouri isn’t switching from dirty fossil fuels​ to clean energy fast enough. It’s worsening the climate crisis, and costing us our planet. 

Expose the cost of its dirty power at https://sc.org/Dirty-Truth. "
TPUSA	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the Seattle Fire and Police discharged for not complying with vaccine mandates, a new ""HOLD THE LINE"" campaign, and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Beth Walker, Morgan Zegers, and Daniel Idfresne who will talk about TPUSA's Professor Watchlist, increased COVID mandates, and play What In The World Wednesday!

On The Frontlines host Isabel Brown sits down with former UNLV Chapter President, (now TPUSA employee) Valentina Mentchoukov, watch SMASH with MAGA Hulk, Stephen Davis as he TEARS DOWN Critical Race Theory and then watch Freedom Papers with Morgan Zegers as she goes over Essay 69 with guest John Yoo. 

We will wrap up the show with POPlitics with Alex Clark as she dives into a very juicy story about Britney Spears' sister, Dan Bongino being a hero, and more!"
conservative school board	"Gas, heating oil, food, are all rising at an alarming rate? Ohio is in a financial crisis!
People are struggling to pay 💰 bills, put food 🍱 on the table, and buy medicine.

This school 🏫 board could care less.
They are demanding this $22,540,000.00 million dollar property tax levy on our homes🏡 get passed.

It’s all about making sure the lavish lifestyles of our Million dollar superintendent, administrators, and union employees are maintained.

On May 4th, VOTE NO, and prove to the school board who they really work for!

Here is a hint for the school board members who read this page, it’s not the teachers union!!

Please join the Bellbrook-Sugarcreek Property Tax Revolt and stop 🛑 this property tax levy on our homes 🏡 for the 4th time!!

NO MEANS NO!"
