theme	tweets
ProUSOilIndustry	"From Mike Huckabee - 
""We have a complete meltdown of control at our southern border, with the tragedy of little kids being trafficked as if they were boxes of Mexican fruit-suffering abuse and deprivation; the drug cartels are taking advantage of the border breakdown by pouring deadly drugs into our country that is killing people from New York to Oregon; gasoline will soon be double the cost it was a year ago, and some people can’t find a gas station that has any gas left; employers can’t stay open because people are living off government giveaways of stimulus checks and unemployment instead of taking jobs that are available; our schools are still closed in many places because the teachers don’t want to go back to the classroom, and the Middle East is being burned down by rockets flown by jihadist terrorists from the Hamas stronghold of Gaza. At the rate he’s going, Joe Biden will make Jimmy Carter become a candidate to become the 5th President on Mt. Rushmore.

I admit I didn’t vote for Joe Biden and feared he would lead us off the left side of the cliff, but even I thought it would take longer than 100 days to do it.

I’m especially grieved to see the great progress toward peace in the Middle East that was achieved by the historic Abraham Accords replaced by violence, destruction and death as the terror group Hamas fires thousands of rockets toward civilian targets in Israel. Joe Biden wants to revive the horrible deal with Iran to supposedly cause them to give up building a nuclear weapon, but sensing real weakness on the Biden team has emboldened Iran to buy more rockets for Gaza so they can try to kill Israelis. This at a time when Gaza and the Palestinians could sure use schools, streets, medical care, and jobs. Instead they use the Iranian money and sadly, money you the American taxpayer gives them to buy bullets, bombs, and rockets to kill Jews in Israel."". "
ProtectRivers	Your legislator, Representative Alec Garnett, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
TPUSAAd	"🇺🇸  🇮🇱 Ends Today: $250 Units with $0.25 Warrants

• Inspired by Scripture (Gen 49 & Deut 33)
Zion Oil & Gas, Inc. (OTCQX: ZNOG) envisions an Israel that is energy independent from onshore oil and gas finds that have been Biblically promised to Israel."
EVCharging	As we enter the summer season, we think of heat, hotdogs and hurricane season. Now is the time to start gearing up for hurricane season. Click here to learn more about how you can get #HurricaneReady: https://gov.texas.gov/hurricane. 
OilTheft	"A new regulation was recently passed, by the Arizona Corporation Commission, limiting access to solar!

Unfortunately, information has not yet been released to the public regarding how close 85383 is to reaching its limit, and it could be reached at any time. 

So don’t miss out! Join over 7,000 of your neighbors that have requested estimates, from SunSolar Solutions, by clicking “Get Quote” today!"
pro-2A	"🚨 𝐖𝐞 𝐍𝐞𝐞𝐝 𝐘𝐨𝐮𝐫 𝐇𝐞𝐥𝐩 🚨 

Congresswoman Marjorie Taylor Greene is 𝑐𝑜𝑛𝑡𝑖𝑛𝑢𝑖𝑛𝑔 to spread lies and disinformation throughout her hate-filled “America First” tour.  This has gone on too long -- instead of working on behalf of the people of Georgia, she’s in California riling up her alt-right base. 

We must restore honor and civility to Congress. Will you chip in $5 RIGHT NOW and help us defeat a radical extremist  ⤵. "
donations for climate change	"Drilling activity continues climb in Permian Basin

https://www.mrt.com/business/oil/article/Drilling-activity-continues-climb-in-Permian-Basin-16353360.php. "
solar energy	Question 1 gives politicians power to impose laws and restrictions retroactively — making it harder to create jobs and bring investments to Maine.
advocating for city level politics	The capitalist parties, the businesses, the schools, the local government all provide no space or platform to openly discuss and debate the necessity of abolition, this is why we launched the peoples assembly last year and are reviving it now. The conviction of Derek Chauvin followed by more police murders shows there is no solution to police violence offered by the state. The state requires police violence to keep this social order intact. Join working families as we come together and build power to achieve abolition!
political activism to oppose climate change	"Yesterday on August 19, one of our drivers reported #oiltheft at Chute Gates in Terryville, CT, where thieves had broken into this Buffalo Biodiesel vat, cutting off the lock to rob it. We recycle used fryer oil to make sustainable biofuel, but it’s being targeted by interstate organized crime rings. Please report any info to the Plymouth Police Department. 
The Register Citizen Republican American News 12 Connecticut NBC Connecticut WFSB - Channel 3 Eyewitness News Connecticut Public Hartford Courant Record Journal Hour Newsroom. "
criticism of liberal tax policy	Ask Senator Lambert to stand up for oil and gas workers, not trial lawyers, and vote NO on SB 233!
indigenous climate justice	"This week's topic is ""Freedom for Labor."" ""I believe that unionism, kept within its proper and natural bounds, accomplishes a positive good for the country"" from Barry Goldwater's Conscience of a Conservative. These outreach videos are hosted by the Chairwoman. The views expressed are her own with a conservative lens.    

The Foremost Principle of a Conservative is advancing FREEDOM. Each person is responsible for his own choices. We want enough order – government – to create a climate that allows a person, the freedom to be all he can be."
promoting legislation against climate change	"Right here, right now: Congress has a choice to make. 

⚡Tax credits for clean energy, EVs, new technologies and manufacturing 
OR 
🏭 Sit back and watch the climate crisis get worse. "
pros of wind and solar energy	"Check out all the great things that are happening at SCP in our latest issue of Clean Power Quarterly!

View the Summer 2021 Issue: http://createsend.com/t/t-5F175AB67DC8A2072540EF23F30FEDED

Want to get our newsletter delivered straight to your inbox? 

Subscribe here: sonomacleanpower.org/sign-up-for-email-updates. "
criticism for disfavoring US ONG production	"The Permian Basin looks strong until at least 2025 despite challenges from Biden's alternative energy push, with oil output climbing steadily after its dip during the 2020 pandemic, as companies rush to consolidate their assets while demand remains high. 

https://markets.businessinsider.com/news/stocks/the-permian-is-set-to-thrive-through-2025-1030762240. "
kudos for confronting ONG emissions	The Michigan Department of Natural Resources has signed a deal to go solar at 7 state parks and DNR offices, reducing the department’s carbon footprint and saving taxpayer money. Over the 25-year lifespan of the contract, the DNR expects to save $1.4 million on energy costs:. 
access to water and promoting renewable energy	"Join us in urging Senators Michael Bennet and John Hickenlooper to meet this once in a lifetime opportunity to grow high-quality union jobs that build a safer, more just future.

𝐘𝐎𝐔 𝐜𝐚𝐧 𝐦𝐚𝐤𝐞 𝐚 𝐝𝐢𝐟𝐟𝐞𝐫𝐞𝐧𝐜𝐞 >>. "
discussing problems with school board	"Residents of Addison County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
promoting news and oped program	"Mark Tapscott, an award-winning veteran investigative journalist who covers Congress for The Epoch Times, and the founding editor of HillFaith, and Dr Bobby Eberle, a conservative political analyst, writer, commentator, and owner of GOPUSA.com and a professional race car driver and former aerospace engineer, join Andrea and special guest host Carmen Montiel for an hour of lively conversation.

Mark Tapscott:
https://www.hillfaith.org
https://www.theepochtimes.com/author-mark-tapscott

Bobby Eberle:
http://gopusa.com/

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!"
BidenPolicies	"NEWS: President Biden is asking the FTC to investigate if Big Oil is illegally raising gas prices: ""I do not accept hard-working Americans paying more for gas because of anti-competitive or otherwise potentially illegal conduct."". "
SaveEnvironment	"What is the #BidenChallenge? Well, it’s based on Joe Biden not being able to successfully walk up THREE steps onto Air Force One.

Today, Benny Johnson took to the stairs to see if average Americans were brave and strong enough to complete this INCREDIBLY DIFFICULT #BidenChallenge...walking up three steps.

This episode is 🤣🤣🤣. "
AntiLiberalElectionCandidates	"An online activist in Flat Rock who has been using Facebook to post commentary and links to news stories about a Ford Motor Co. gas leak claims he has been the target of a disinformation campaign paid for by city hall.

Sean Gillaspie started his Flat Rock Times page in 2014. On Tuesday, Gillaspie made public a memo from the public relations firm hired by the Wayne County city’s government at $210 per hour.

The memo was part of a Flat Rock city council packet he had obtained, and had been written by Bsharah Public Relations in Royal Oak. It stated, “Importantly, we will read and evaluate social media posts from residents and, particularly those of Shawn Gillespie [sic]. Mr. Gillespie [sic] appears to be an irresponsible gadfly intent on achieving recognition for personal political gain. His credibility must be eliminated while, of course, emphasizing the City’s positive response to the Crisis. ...”

Commenters criticized Flat Rock officials for being focused on one Facebook page during a crisis that saw 1,200 families evacuated in early September, with most still unable to return to their homes. Some residents are just now beginning to go home.

“WOW!!” one Facebook commenter posted. “So the Mayor’s major concern right now is to make sure his image looks good during this crisis in this city??!! Election coming soon Flat Rock.”

Gillaspie said the city government has blocked people from leaving comments on its Facebook page.

Before September, most of the posts on the Flat Rock Times website were of links to low-impact news stories about the community. The website sometimes went weeks without a post.

But then on Sept. 5, it was reported that Ford discovered the gas leak at its assembly plant in Flat Rock, which led to the evacuations.

Since then, the Flat Rock Times’ commentary has been receiving a lot more attention from residents who are angry and confused.

The Flat Rock Times now has 1,464 people who follow it, in a town with a population of 10,000.

Some of the posts on the site are critical of the mayor. For example, on Sept. 15, the Flat Rock Times posted a link to the Monroe News. That story reported Flat Rock Mayor Mark Hammond had retired from his position as the emergency management director for Monroe County.

“BREAKING: WE FINALLY HAVE A FULL TIME MAYOR,” The Flat Rock Times stated.

The Flat Rock Times also cautioned residents about cashing the $500 certified check Ford gave to those families who evacuated.

“I would consult a lawyer before cashing it. It may make it impossible to sue later. We will find out about that ASAP.”

“Stay tuned,” the Facebook page stated.

Flat Rock Mayor Mark Hammond and Bsharah Public Relations didn’t respond to emails seeking comment."
RisingEnergyCost	"ONE PARTY RULE IN RICHMOND MEANS: For the last two years, Democrats have used their absolute control to pack the Court of Appeals this year, push CRT in schools, raise the state gas tax by 30 cents/gallon in 2021, eliminate the photo ID requirement to vote, authorize plastic bag taxes and public employee unions, increase electric bills, remove abortion restrictions, enact gun control, and adopt California’s vehicle emission standards. 

Flipping 6 seats in November will re-balance our state government!

Read more about the Democrats' record here: https://hearprojectva.org/. "
ProRenewableEnergy	"Meet Town Councilman Patrick Pentalow.

Patrick is a lifelong resident of this town, who first started volunteering in town at the age of 13 in youth sports and is currently finishing his first term on the Town Council.  He graduated from Wethersfield High School in 2008 and Central Connecticut State University in 2014 with Honors, obtaining a Bachelor’s Degree in Finance.

He learned the importance of public service through his family. His mother, Jackie, an immigrant from England, and his father, Tom, a former Wethersfield police officer have been entrenched in giving back and serving the community of Wethersfield for over a quarter of a century. His brother served in the United States Air Force and was also active in volunteering in the town throughout his childhood and teenage years.  

Upon graduating from CCSU, he moved to New York City to work in the Private Equity sector under Wethersfield native and former Wall Street boss Joseph J. Grano.  Under Mr. Grano’s tutelage, Patrick learned the true nature of leadership, which translated into a successful turnaround of startup company CMS Technology. Upon his successful exit from CMS Technology (Now Prevenio) Patrick joined financial power house Morgan Stanley. Wanting to commit to serving his community, Patrick left the firm and ran for public office successfully in 2019.

Patrick has remained active in both the public and private sector since taking office in 2019. This past year he ran for State Representative for the 28th District and has continued to thrive in his career as an entrepreneur. After the successful acquisition of CMS Technology by JBT Holdings, Patrick was able to take his earnings and launch two separate companies. Despite the time commitment, Patrick continues to be an advocate for Public Safety within the town and a staunch supporter of creative ways to improve economic development. Patrick’s main focus, if re-elected, is to continue advocating for increased public safety for Wethersfield’s residents and continuing to promote the town to bring new businesses to Wethersfield."
PoliticalLeadershipTraining	"Join the fastest growing grassroots group in Virginia and learn how to FIGHT and WIN to Restore our Commonwealth!

Unless you are politically feared, you will not be politically respected.

Learn WHY this works…. Learn HOW YOU can be feared AND respected by politicians in the fight for liberty.

This is practical, no-nonsense training built around cutting-edge political strategies and tactics.

If you are tired of crony-capitalism, corporate handouts and politicians only looking out for their next re-election, this class might be for you.

If you are ready to DO something to take back power from the politicians and elites for “We The People,” you NEED to attend this class on Saturday, February 19th, 2022 in Orange, VA.

This intense one-day training covers:

The Real Nature of Politics - why just ""educating"" people alone won't result in change;
The Biggest Lie in Politics - and how the political class uses your convictions against you;
How to work effectively at the Capitol - getting a bill sponsor and a roll call vote despite the leadership; and
How to put pressure on legislators.
All of our instructors have years of experience putting these principles to work in multiple states.

Many have worked on federal, state and local campaigns, including major presidential campaigns, and successful campaigns for U.S. Senate and Congress. They know what works, and also what has been proven not to work in getting politicians to vote right.

This class will teach you how to turn your passion into effective action to advance liberty.

If you’re ready to learn how to be effective AND feared by politicians,  register for this class on Saturday, February 19th, 2022 in Orange, VA. We’ll even throw in lunch."
BioFuelTheft	"On July 10, one of our drivers reported #oiltheft at Tomatillo's Taco Joint in Cos Cob, CT, where this Buffalo Biodiesel vat had been broken into and robbed, its lock cut and lockbar left out by those responsible.  Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable fuel—instead, it’s being targeted by organized criminals. Please report any information to Greenwich Police and help us stop these criminals. 
Greenwich Time Greenwich Patch Greenwich Sentinel Greenwich Free Press Daily Voice Gold Coast  WFSB - Channel 3 Eyewitness News NBC Connecticut. "
ProUSOil	#GasLeaks strike a nasty blow again. An elderly couple was badly injured in Cleveland, Ohio from a natural gas explosion.
MinorityGroupWomenAdvocacy	Topic: Goldwater's Strong View in 1960 of Civil Rights. Weekly outreach with the Chairwoman. The views expressed are her own with a conservative lens.
DonationsForProRiverPoliticians	Your legislator, Representative Dylan Roberts, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
SupportForBuildBackBetterAct	Texas and Minnesota have more in common than you think, particularly when it comes to preparing for extreme weather.
WaterPollutionAndContamination	Infrastructure is more than roads and bridges. It’s new pipes for cleaner, safer drinking water.
ProCleanEnergyPolitician	Electric pumps move fluid through pipelines with no greenhouse gas emissions. Sensors monitor for 24/7 safe operation.
TPUSALiveAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses news that the NIH director Francis Collins will resign, updates from Project Veritas, a Facebook whistleblower and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Audrey Wikan, Morgan Zegers, and Amy Robbins as they talk about mob mentality, halloween candy and they play 'Law or Nah?'

RELOADED host Paige Roux covers whether parents should expose their children to firearms and watch Breakaway with Jon Root as he sits down with former NFL record holder for longest field goal- David Akers. 

Then we have POPlitics with Alex Clark as she talks about Florida's First Lady, Mr. 305 is a dudeservative, and the Roe baby is alive!

After you’ll watch Only In America with Jeff Webb and Socialism Sucks, Navajo Edition. 

Then at 8:00pm ET / 5:00pm PT watch Charlie Kirk on his Critical Racism Tour at Minnesota State University."
AntiLiberalSpending	The Seattle natural gas ban will hurt workers and families with higher energy prices.
EnergyInfrastructureProjects	"We have officially opened up applications for our #PowerPastFrackedGas 2021 Partner Grant! 

Now through Friday, July 16 at 11:59 pm PST we are accepting requests for funding from organizations supporting community-led projects that strategize against fracked gas infrastructure and, by extension, environmental racism in all forms. We hope to support the robust organizing landscapes that build our movements and look forward to reviewing your application.

For more information and to apply, visit: https://bit.ly/3gnEnIh. "
