theme,tweets
NuclearAdvocacy,"Nuclear power is an anchor for many small towns in Illinois.

It’s up to us to keep it that way."
AntiTax,"First, DC liberals spent trillions of our dollars. Now, Americans are facing record inflation and are paying more for gas and groceries. Their plan now: Nancy Pelosi and her liberal allies are pushing for new tax hikes and another socialist healthcare plan.
 
Click below and sign up to tell Jared Golden enough is enough."
TackleClimateChange,"The time to fight for care, climate, and justice reform is NOW. Join The People's Lobby to make a difference!"
LegislatorsMustActAgainstClimateChange,"𝟏𝟏:𝟓𝟗 𝐏.𝐌. 𝐃𝐄𝐀𝐃𝐋𝐈𝐍𝐄: It’s urgent that we call on President Biden’s administration to protect public lands from Big Oil & Gas companies that want to tear them up for drilling and fracking. That’s why we need another 1,350 signatures — including YOURS — on our petition demanding the Biden administration permanently ban fracking on public lands. Will you sign the petition now?"
AntiDemocraticCandidates,"PUBLIC NOTICE: ( This is a long post) Kevin Price, school board member criticizes the Yes Pac and Josh and Diana Pressnell for power grab. 

This page agrees that the Pressnells are out -of-control, working hand-in-hand with Kim McCarthy and Meredith Brinegar.

This alinement of radical progressive socialists is no accident. It is a well laid out campaign plan to get WOKE candidate’s into office in the Bellbrook City Council,Sugarcreek Township Trustee and to take over the Bellbrook school board. 

This elaborate plan has been months in the making and supported by Doug Cozad, School superintendent, and the Bellbrook Teachers Union.

**In his own words Kevin Price wrote the following.  It is worth a read. McCarthy, Pressnells, Brinegar are all tied in together. 

""The Citizens for Sugarcreek Schools PAC page, created to unite the community behind passing a much needed levy, continues to depart from its original purpose and even its newly stated purpose of providing school related information.  

Since the levy passed in May It has been used to promote controversial ideology and most recently to cast things in a more favorable light for 3 candidates. 

The page is run by candidate Josh Pressnell and edited by his wife Diana Pressnell. 

Today I made a comment to a post made by the PAC page editor (Diana Pressnell) about candidate information in which I provided a link to the League of Women Voters’ interview that took place in August.  

My comment was deleted on the PAC page by Diana Pressnell. Interestingly a comment praising Josh Pressnell (likely from a fake FB account) remains. Below is a screen capture of these contrasting posts before mine was deleted. 

Intentionally suppressing information about other candidates by that “neutral” page is unacceptable.

End of Kevin’s Post

************************

Election Watch 21 Editorial comments:
These are the Progressive leaders who have brought hate and Intolerance into our communities and divided our citizens into “haves and has nots.”

This group is a toxic poison of radical ideas which they intent to force their WOKE VALUES upon our families, through the power of the offices they seek.

Do not give them the power and control they desperately seek, not not vote for them.

They are not like you and me.

They are radicals.

They are a threat to all you cherish and hold dear.

God, Family, and Country."
RenewableEnergyGrowth,Fight to keep energy affordable. VCP is your VOICE.
OilAndGasExtractionRisks,"Gov. Gavin Newsom announced the new draft ruling Thursday in the Los Angeles neighborhood of Wilmington, one of the most polluted communities in the state. 

The new ruling will ban the permitting of oil and gas wells within 3,200 feet of community sites, including homes, schools, hospitals, nursing homes, and daycare centers."
ReduceEmissions,Leaving the Regional Greenhouse Gas Initiative (RGGI) risks taking Virginia off course from reducing harmful climate pollution. Read why RGGI is a good deal for Virginia.
BuildBetterAct,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Gallego, for putting Arizona's working families first by voting to create clean energy jobs right here and take on climate change right now."
NuclearEnergyBenefits,"Wind and solar power aren’t just the future of America’s electric grid–they’re also its present. Wind and solar power currently account for 11 percent of all electricity generation in the U.S.; output from wind has tripled in the last 10 years, and there’s now 23 times more installed capacity from solar than there was in 2011. Read more:. "
ClimateChangeDonations,Questions raised. Challenges compounded. Take that global warming!
RenewableEnergyInfrastructureGrowth,"Electric co-ops provide affordable, reliable power for rural communities. New energy policies should not put them at risk."
OilAndGasJobs,Oil and natural gas support jobs and community growth in New Mexico – do you know how? Take this quiz to find out!
NuclearEnergyEducation,"When our team responds to hunger, we do more than hand out food. We work alongside communities to develop long-term solutions, like hiring local workers to plant climate-resilient crops in Nepal or equipping farmers in Indonesia with the tools to sustain a steady food supply. Donate now to support this work and so much more."
RestoreVirginia,"“If you don’t have a seat at the table, it probably means you’re on the menu.” Nobody knows your community better than you, so make sure the voice is heard as we work to create fair representation for all Virginians. 

Get involved in the redistricting process and advocate for your community. No more shady backroom deals—now the people have the power, and every Virginian can be a part of the process by drawing their own community map today. 

Learn more & draw your map here  >> https://www.onevirginia2021foundation.org/community-mapping. "
VirginiaConservativeCampaign,"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses Sony firing their top PlayStation Exec over pedophilia, the FBI recovering hard drives from Epstein's safe, Don Lemon on the Jussie Smollett case, and more! 

The TPUSA LIVE team is joined by host, Jon Root, and special guests Morgan Zegers and Kangmin Lee who will talk about Remembering Pearl Harbor, a CCW Santa, normalizing Conservative values and more! 

RELOADED host Paige Roux takes you on an exclusive tour of Strategic Armory Corps on the season finale and watch Breakaway with Jon Root as he sits down with Charlie Kirk to talk about how sports brings us together and how we can make it great again!

We will wrap up the show with POPlitics with Alex Clark as she dives into Khloe Kardashian & Tristan Thompson drama, President Trump's hospital secret, a 'Hot Take Tuesday' and more!

#PearlHarbor. "
SouthwestGasInvestment,"🇺🇸  🇮🇱 Ends Today: $250 Units with $0.25 Warrants

• Inspired by Scripture (Gen 49 & Deut 33)
Zion Oil & Gas, Inc. (OTCQX: ZNOG) envisions an Israel that is energy independent from onshore oil and gas finds that have been Biblically promised to Israel."
OilAndGasTax,"The CT Democrats’ TCI gasoline-tax proposal would increase the price of gasoline, groceries and home-heating oil, and add new regressive burdens on to Connecticut residents at the absolute worst possible time. The facts show TCI won’t improve our aging transportation infrastructure or our air quality.

Want to get involved? Visit www.StopTheGasTaxCT.com to learn more and sign our petition."
NeedQuickResponseForClimateCrisis,"Inaction is not an option. We need to act with urgency now. It’s time to accelerate our transition to a clean economy, as it will create jobs, protect public health and ensure we leave our children and grandchildren a healthier planet."
AgencyToStopClimateChange,"President Biden's Build Back Better plan is our once-in-a-generation opportunity to fight climate change and secure middle class tax cuts, create clean energy jobs, and lower costs for working families.

Call Rep. Gottheimer and tell him we must seize this moment: (202) 225-4465. "
PoliticalActivismForRenewableEnergy,"Your legislator was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and protecting our agricultural heritage. Show your support for our rivers by signing our card today!"
EconomicAdvantagesOfRenewableEnergy,Climate action means jobs. Plain and simple.
ChallengesFacingRenewableEnergy,"BREAKING: Glenn Youngkin has nominated coal lobbyist and corporate polluter crony Andrew Wheeler to lead Virginia’s environmental agencies. 

At the EPA, Wheeler worked to dismantle the Clean Power Plan and toxic coal ash cleanup. He rolled back Clean Water Act Regulations, putting our drinking water at risk. 

Virginia is on the front lines of the climate crisis. Take action and tell lawmakers that Wheeler is BAD for Virginia."
ProtectFromHarmsCausedByFossilFuels,"To pay for his infrastructure proposal, President Biden has vowed to increase corporate taxes and end the so-called ""subsidies"" to the oil and natural gas industry. At great risk are two long-standing tax provisions — percentage depletion (which has been part of the tax code since 1926) and the expensing of intangible drilling costs (IDCs). 

Eliminating either would dramatically change the business model of every oil and natural gas producer in the nation, and it would put more Oklahomans in the unemployment line. Raising taxes on the industry that powers our nation is the WRONG approach. 

Read more from Petroleum Alliance President Brook Simmons: https://bit.ly/3AXpg0C. "
InroadsMadeByRenewableEnergy,"If renewable energy can render America’s leading power producer powerless, it can do the same to your state."
CallsToInvestInRenewableEnergy,Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Tim Ryan at 330-630-7311 and tell them: new taxes on U.S. energy is a BAD idea!
PoliticalActivismForOilAndGas,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Gottheimer, for putting New Jersey's working families first by voting to create clean energy jobs right here and take on climate change right now."
SupportForRenewableEnergy,"Thank Senator Rosen for supporting smart, practical, bipartisan policies that promote conservation by helping reduce carbon emissions. The Growing Climate Solutions Act is the first step toward rewarding farmers, ranchers, and foresters for protecting birds and all wildlife for future generations. Sign up today to show your support!"
SupportForOilAndGas,PROTECT TEXAS OIL and GAS JOBS! Nelson Jarrin NEEDS YOUR SUPPORT in protecting crucial and high-paying jobs in Texas. Find out more right now >>>. 
DonateToSupportClimateChangeActivism,Our ocean—and the animals and communities who depend on it—are counting on your support. Donate today for Giving Tuesday.
InroadsMadeByOilAndGas,"America’s #natgas utilities are committed to:  

💲 Affordability  
🌎 The environment  
🏡 Innovation  
✔ Safety 

Learn how we are reimagining our energy future to exceed customer expectations."
EconomicAdvantagesOfOilAndGas,"Do you believe in the power of America’s energy independence and the 475,000 jobs it supports? We’d love to meet you."
SupportForBuildBackBetterAct,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Stevens, for putting Michigan working families first by voting to create clean energy jobs right here and take on climate change right now."
SupportForNuclearEnergy,"Nuclear energy has provided New Jersey clean, safe, and zero carbon electricity for over 50 years. A new generation of Small Modular Reactors (SMRs) can help us combat climate change, but environmentalists need to give up their old ways of thinking first. 

https://www.newsweek.com/2022/01/21/tiny-reactors-could-spark-nuclear-revolution-fight-climate-change-1668080.html. "
EconomicAdvantagesOfNuclearEnergy,"Nuclear power is a carbon-free energy source -- our largest and most reliable one, to boot!"
InroadsMadeByNuclearEnergy,This 5th grader thinks nuclear power is essential in Illinois for one BIG reason. Click to find out what it is!
