theme,tweets
AntiTax,"TennConn BIG 7 Weekend Update 🎉 More TN Senators Sign On In Support Of Special Session 🧐 Governor Lee Asks For Greater Transparency In Afghan Resettlement 🚓 Republicans Call On Biden To Fix Border Crisis In Del Rio

🚨Click Support Conservative Journalism in the FIGHT for FREEDOM! https://www.tennesseeconservativenews.com/support

*3rd Arrest From TN Illegal Immigration Center For Sexual Battery Of Minor
 
*V@X Mandates Are Driving Tennesseans Out Of The Workforce

*Get Our FREE Daily E-Newsletter: https://www.TennesseeConservativeNews.com

*U.S. Supreme Court To Reconsider Roe V. Wade

*Putnam County Football Players Take A Knee To Pray After Complaint From National Watchdog Group

Tired of local, liberal main-stream media? Then stop consuming it and come to the Tennessee Conservative! If you like what we do, please go to https://www.TennesseeConservativeNews.com and subscribe for our email and occasional text updates.

Also, if you firmly believe TN needs a true conservative news alternative, help us reach other conservatives just like you by supporting our publication. Simply go to https://www.TennesseeConservativeNews.com/support or navigate to the home page and click the red support button at the top.

For every dollar you give, we can reach one more conservative Tennessean like you – and when you give any amount you’ll get two “Proud Tennessee Conservative” bumper stickers and a directory of state officials so you can voice your support of conservative policies in Tennessee."
GreenEnergySavesMoney,We can continue innovating to drive down emissions without making it harder to provide Arizonans with the reliable and affordable energy they need. Tell your member of Congress to say no to increased energy bills.
StopOilPollution,The Arctic National Wildlife Refuge will always be threatened with oil and gas development until Congress permanently protects this vital wildlife habitat. But first they must repeal drilling in the Arctic Refuge! Send a note to your representative to support the Arctic Refuge Protection Act.
DemocratOutreach,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Gomez, for putting California's working families first by voting to create clean energy jobs right here and take on climate change right now."
OilCreatesJobs,Did you know oil and natural gas supports thousands of jobs in Louisiana? Learn more here.
NuclearAdvocacy,"To meet decarbonization goals and effectively mitigate the effects of the climate crisis, we need safe, reliable clean energy generation – and this means nuclear power. Learn more: https://bit.ly/3pke7kt. "
AntiWoke,"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses a Facebook whistleblower, China's economy, & more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Colton Duncan and Morgan Zegers as they talk about bridging the divide in our country, 'What in the World Wednesday' and more!

On The Frontlines host Isabel Brown sits down with Avery Severson about her story starting a TPUSA chapter on campus and watch SMASH with MAGA Hulk, Stephen Davis as he breaks down mainstream music and how it's corroding our minds. 

We will wrap up the show with POPlitics with Alex Clark as she dives into the Squid Game, the couch guy from TikTok, Jojo Siwa & more!"
LegislatorsMustActAgainstClimateChange,"@aoc nails it: We don't have a second more to waste when it comes to the climate crisis. Our future is on the line right now. 🌎

Climate change is the single-greatest threat to humanity and the existential battle of our time. Only by standing together and demanding change can we win this fight. ✊

#AOC #ClimateCrisis #ClimateChange #Climate #ClimateEmergency #GlobalWarming #BuildBackBetter #BuildBackBetterAct #PlanetEarth #Environment #COP26 #LCV #Quotes. "
ClimateChangeDonations,"The record-breaking heat wave in the West isn’t just unbearable, it’s deadly. And it could have severe economic consequences. We need bold action that will curb extreme weather fueled by climate change and help our economy — and we need Congress to act NOW >> clmtpwr.us/Extreme-Weather-AJP. "
OilAndGasExtractionRisks,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Wild, for putting Pennsylvania's working families first by voting to create clean energy jobs right here and take on climate change right now."
NuclearEnergyBenefits,"As the world’s largest oil and gas producer, the United States has both opportunity and responsibility to lead the way on reducing methane emissions."
TackleClimateChange,"As the nation faces wildfires, droughts and storms made worse by climate change, the need to #cutmethane has never been more urgent. 

Thank you to Senator John Hickenlooper & Senator Michael Bennet for urging strong federal EPA pollution rules that follow CO's lead. https://bit.ly/2ZNFYBw. "
ReduceEmissions,"""...Wyden previously proposed repealing the deduction in his bill to overhaul energy tax incentives to boost clean energy development. President Biden also proposed eliminating the tax provision in his budget plan and the American Jobs Plan. 

""That’s alarmed oil and gas lobbyists, who are rounding up support from moderate Democrats from fracking-heavy states such as Texas, Pennsylvania and Ohio to ensure the deduction survives.  

“'Democrats, particularly those with oil and gas operations in their districts, understand the importance of this industry, that it provides high-paying jobs and the benefits that come with domestic production,' said Anne Bradbury, president of the American Exploration and Production Council (AXPC), which represents independent oil and gas producers.

""The AXPC said that removing the deduction would reduce the number of wells drilled by 25 percent. That would raise gas prices and increase U.S. dependence on oil from Russia and the Middle East, the lobbying group stressed in meetings with lawmakers.""

https://thehill.com/business-a-lobbying/business-a-lobbying/569583-oil-producers-push-democrats-to-preserve-key-drilling. "
VirginiaConservativeCampaign,"My opening speech for the First Republican Town Hall of 2022

It is my belief, that the greatest strength we have as Americans it's our ability to take action when we think something is wrong with our country,
 And tonight is an example of just that!!  
My name is Jeffrey Sossa Paquette, and I am excited to kick off the first town hall of 2022, representing republican candidates ranging from the governor U.S. House of representatives, state senators Secretary of State, and school board candidates, Welcome
This town hall MARKS a special occasion, 
the fact that it was not put ON by candidates, --but rather the parents of these communities.
Parents who find themselves concerned about our rights, as mothers and fathers concerned about our children's education in our schools-- with all the lockdowns-- and mandatory masks, CRT that is confusing our children causing depression anxiety and rising suicide rates, -- To sex education that would make an adult blush. 
all of these issues that we have come together to DISCUSS 
Revolve around One IDEA: That the government thinks they know better than us--when it comes to raising our families. 
I've spent the last few decades challenging the government on this very idea. 
As a young homosexual man, starting a family was OUT of reach, both in adopting a child and marrying my spouse. 
However, I held a firm belief that God had a plan for me, 
21 years ago, I received a message on my answering machine--a woman about to give birth with no plan other than to leave the baby at the hospital--pleaded for me to reach out if I was interested in adopting--and despite the lawyers the Government telling me I could not adopt her, simply because I was a gay man. 
I took on the law-- I am proud to say that through winning that Fight, I'm the father of an amazing young lady while paving the pathway for countless others.
in marrying my husband, I again face challenges with the government-- and again we managed to challenge the laws and win.

Was it easy? --Certainly not 
but when I see my two beautiful children and my husband, there is no doubt in my mind that I know they were worth fighting for, FAMILY ALWAYS IS. 
we made it because we did not let the government tell us how to build or raise a family. 
With that, -- I tell you this story not as a candidate for Congress, but as a concerned parent, and together as parents we will stand up and take our children futures back, 
There is no excuse that as parents we don't stand up and fight for our families as I've demonstrated-- I'm living proof we can WIN.
Right now, our children are entering the world where the American dream--that our kids will be better off than us parents--is slowly dying. higher education and housing costs are skyrocketing, starting a family is out of reach for too many-- and while this is happening, our leaders in Washington not only ignore these problems but think THEY no better when it comes to running our lives.
Ladies and gentlemen, before we continue on with the first town hall of 2022, 
I want to leave you all with a vision for our country, one that we can all embrace heading into this election year. it is time that we take back the power that the federal government has taken from US, --not only as Americans-- or citizens of Massachusetts, -- but as parents. by rolling back federal regulations and returning the power to local and state levels, we can begin to have our voices be heard--and not drowned out in the divisiveness that consumes much of our politics today. 
As I'm sure my fellow republican candidates here with me will agree, November’s election is not about parties, but rather our rights and freedoms as parents.
Thank you
Republican candidate for U.S House of Representatives
MA-2. "
OilAndGasJobs,"🚨Sorry to stop your scrolling, but this is urgent...

𝟏𝟏:𝟓𝟗 𝐏𝐌 𝐃𝐄𝐀𝐃𝐋𝐈𝐍𝐄 | 𝐃𝐄𝐌𝐀𝐍𝐃 𝐂𝐎𝐍𝐆𝐑𝐄𝐒𝐒 𝐀𝐂𝐓 𝐀𝐆𝐀𝐈𝐍𝐒𝐓 𝐁𝐈𝐆 𝐏𝐎𝐋𝐋𝐔𝐓𝐄𝐑𝐒
While the climate crisis and the coronavirus pandemic both grew worse, corporate polluters cashed in. They’ve taken billions in COVID-19 relief funds and used them to keep pumping our atmosphere full of fossil fuels, endangering our waterways, and skirting accountability. With every passing day, we are running out of time to end the climate crisis. We need to speak out and demand change, but with just hours until our 11:59 PM petition deadline, we’re still missing 39 signatures from your area! Please act now: Sign the petition to demand Congress hold Big Polluters accountable."
IncreasingShareOfRenewableEnergyAmongDifferentPowerSources,Let’s go bold on clean energy jobs. 
SouthwestGasInvestment,Sign this petition asking for oil & gas to clean up & pay up.
RenewableEnergyInfrastructureGrowth,"As the sunniest state in the country, Arizona is on the brink of becoming a national leader in renewable energy. Not only is renewable energy now cheaper than all other conventional energy forms, it’s also a marketable incentive to attract industries who are looking to power their own businesses with renewable power. #Arizona #Power #RenewableEnergy #WindEnergy #SolarEnergy #Industry. "
NuclearEnergyEducation,"Losing a nuclear power plant can cripple the local community, now and for years to come.

That’s why so many Illinoisans are fighting to keep the nuclear plants in our state open."
OilAndGasTax,Oil and natural gas contribute billions to American manufacturing – supporting jobs across the country. Learn more here!
BuildBetterAct,"As global leaders gather in New York City for the 2021 United Nations General Debate, it’s important to remind them that nuclear energy can provide benefits across industries and nations. Hear what these climate experts have to say about our nation’s largest source of carbon-free energy. https://bit.ly/3mb4LZb. "
GarneringSupportForRestoreVirginia,"The BIG LIE!
Price is now alluding to bring back bussing, a promise that will be broken, saying anything to try and pass this $22,540,000.00 million dollar property tax levy.

With the levy defeat looming, desperation is apparent, board members are saying anything to try and change the tide of the coming PROPERTY TAX REVOLT.

Price is using EXTORTION. 
Give us the $22,540,000.00 million dollars and we will bring back SOME BUSING!

This is a false promise, a bald-faced lie, bait, and switch, believing the taxpayers will fall for his BS.

Price is now alluding to bring back bussing, a promise that will be broken, saying anything to try and pass this $22,540,000.00 million dollar property tax levy!

Again Kiven Price is droning on again, giving a self-serving, he's so great speech. It is so inappropriate. He just runs over David Carpenter, who can not control this board meeting, and does whatever he wants.

When Price talks bring a pillow, it's a snooze fest.

Come November, it will be time to get rid of the appointed government bureaucrat.

A monumental change is coming in the power structure of this property tax-loving school board.

Kevin Price can not be trusted.

Please join the Bellbrook-Sugarcreek Property Tax Revolt!

NO MEANS NO!"
AgencyToStopClimateChange,"It’s the climate crisis. And it’s here. This must be our moment to wake up and take action! 

Learn more here 👉 bit.ly/its-the-climate-crisis."
CallsToInvestInRenewableEnergy,Businesses are heading toward a clean energy future. Now lawmakers have an opportunity to supercharge this growth.
NeedQuickResponseForClimateCrisis,"This is climate change. It's not a distant threat—it's here, it's now and it's deadly. Tell Congress to act!"
PoliticalActivismForRenewableEnergy,Keep clean energy jobs in Ohio. Email your legislators TODAY and tell them to OPPOSE Senate Bill 52.
DonateToSupportClimateChangeActivism,"Your donation will directly impact the progress of climate justice and creating more sustainable, renewable energy for the people of Standing Rock. Please donate today!"
ChallengesFacingRenewableEnergy,"The industrial revolution and exploitation of natural resources and Indigenous Peoples to enrich nations has led to an imbalance of the world and we are feeling the effects.

We can't always depend on one source of energy, and there are issues with any technology to provide power. The climate benefit from eliminating carbon emissions is the number one goal for our children's future or they'll live in the dark both figuratively and literally. We believe we are taking a step in the right direction with our wind farm. #AnpetuWi #SayYesToWind. "
PoliticalActivismForOilAndGas,Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Susan Wild at 570-807-0333 and tell them: new taxes on U.S. energy is a BAD idea!
SupportForRenewableEnergy,"The Clean Energy Jobs Act would transition Illinois’ power sector completely away from dirty fossil fuels by 2030.

Illinois can be a leader in the clean energy economy.

Tell your state legislator: Pass the Clean Energy Jobs Act now!"
ProtectFromHarmsCausedByFossilFuels,Oil and gas companies have left toxic pollution in countless communities across the country. Call on Congress to support the Biden administration’s efforts to clean up the 2.1 million abandoned oil and gas wells in the US while creating good-paying jobs!
InroadsMadeByOilAndGas,"America’s refiners are decarbonizing heavy transportation by investing in renewable diesel and sustainable aviation fuel, which can reduce carbon emissions by as much as 80 percent. Learn more:. "
InroadsMadeByRenewableEnergy,Let’s go bold on clean energy jobs. 
EconomicAdvantagesOfRenewableEnergy,"These three recent environmental wins are worth celebrating!⁣
⁣
✒️ The U.S. officially rejoined the Paris Agreement. ⁣
⁣
✉️ 12 leading environmental organizations (including EDF!) wrote an open letter to America’s CEOs calling for more action on climate. ⁣
⁣
📦 @fedex announced ambitious plans to go all-electric by 2040. ⁣
⁣
⚡ The Empire State Building will power its entire commercial real estate portfolio with renewable wind electricity. This is roughly the equivalent of every New York State household turning off all of their lights for an entire month. ⁣
⁣
👩‍⚖️ Under the Trump administration, the EPA’s ability to use the best available science was at stake — until EDF lawyers stepped in and blocked the dangerous attack.⁣
⁣
This momentum for climate action is unprecedented. Join our community of more than 2.5 million members and activists who help make this progress possible. We’re just getting started.⁣
⁣
#GoodNews #Climate #ClimateChange #GlobalWarming #Environment #Environmental #Environmentalist #CleanAir #CleanEnergy #PublicHealth  #ElectricVehicles⁣. "
SupportForBuildBackBetterAct,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Beatty, for putting Ohio's working families first by voting to create clean energy jobs right here and take on climate change right now."
SupportForOilAndGas,"Colorado’s oil and natural gas industry is committed to being the leader in responsible energy development. From investing in new, innovative technologies, to lowering emissions, to supporting local communities, Colorado is a model for the nation. See how: https://www.cred.org/energy-leadership/. "
EconomicAdvantagesOfOilAndGas,"Colorado is our home. Since 2009, the oil and natural gas industry has generated over $1.3 billion dollars in tax revenue that supports parks, roads, and infrastructure for Colorado."
InroadsMadeByNuclearEnergy,"Braidwood, Byron, Dresden, and LaSalle nuclear plants provide 2/3 of Illinois’ clean energy. Two of the plants—and 1,500 direct jobs—will be lost this year if Springfield doesn't act now."
EconomicAdvantagesOfNuclearEnergy,Your electric co-op powers your home. VCP empowers you.
