theme	tweets
BellbrookSugarcreekConservativeElections	"Nothing better describes the ""toxic Cancel Culture"" which has manifested itself into our community like cancer. Bringing hate and intolerance with them from the communities they came from.

No matter the topic they are an expert.

This last election this core group of radicals tried getting their WOKE candidates elected on the Bellbrook City Council, Sugarcreek Trustees, and on the school board. 

The Patriots of Bellbrook-Sugarcreek rallied around shared beliefs and values, God, Family, and Country, and they failed. Our communities dodged the WOKE Progressive plan for control of power in our community.

These Progressives were soundly defeated with the Truth, Facts, and Evidence in their own words.  

Once the Taxpayers understood the radical values and ideas these candidates embraced, the Voters did not like what they saw.

In 2019, these Progressive's first started attacking anyone who disagreed with them on the Property Tax Levies and school policies.

Now, in 2022, this group of insufferable know-it-alls is now attacking anyone who wants to have the ""Big Conversation"" about the future direction of Bellbrook-Sugarcreek.

The Fact and evidence from social media postings show these elitists ""loved everything about living in Centerville, and loved Centerville schools.""  

Yet they moved here.

It comes as ""NO SURPRISE"" now their focus is to stop/oppose/shut down any discussion about merging Sugarcreek with the City of Bellbrook.

These Progressives do not want to stop the City of Centerville or the City of Kettering from their predatory annexing activities.

It is the opinion of many within our communities, the individuals involved would LOVE for Sugarcreek to eventually become part of the  City of Centerville, or the City of Kettering, with their Woke Progressive values and agendas.

The majority in our communities DO NOT want to be like Centerville or Kettering.

Your voice matters. 
Your opinion matters. 

Do not allow this ""Cancel Culture Group"" to take either of these rights away from you.

Please join in, share this page. Become part of the ""Big Conversation."" The future of Bellbrook-Sugarcreek depends on it."
ConservativePoliticsEvents	"#BREAKING: Speaker Announcement! Joining us at CCR Convention 2021... Ambassador Richard Grenell! 🔥 

Amb. Grenell served as Ambassador to Germany and Acting Director of National Intelligence during the Trump Administration. He has been an advocate for many of the Trump admin policies, the MAGA movement, and the need to oust Governor Gavin Newsom! We look forward to him joining us on July 10th. 🇺🇸 Tickets (public can watch on zoom!) 👉 cacollegegop.com/convention

For more background on Ambassador Grenell:

Richard A. Grenell was confirmed by the United States Senate as United States Ambassador to Germany on April 26, 2018 and served until May of 2020. Grenell was appointed Presidential Envoy for Kosovo-Serbia Negotiations in 2019, and as Acting Director of National Intelligence in 2020. Grenell also led the U.S. government’s initiative to Decriminalize Homosexuality in more than 70 countries around the world. 
 
Grenell started his tenure in Berlin by successfully negotiating with German businesses to sever their ties with the Islamic Regime in Iran and getting the German government to accept the return of former Nazi prison guard Jakiw Palij. He also successfully pressured the German government to increase its defense spending, ban Hezbollah in Germany, and shut down the North Korean Youth Hostel in Berlin. Grenell also focused on stopping the Nord Stream 2 Russian gas pipeline, combating anti-Semitism, and growing German companies’ investment in the U.S.     
 
As Acting Director of National Intelligence, Grenell streamlined the intelligence community, implemented $19 million in budget savings, and declassified documents related to the Russian investigation that had been previously unreleased.  
 
Grenell was the longest-serving U.S. Spokesman at the U.N. serving from 2001 to 2008 and advising four U.S. Ambassadors.  In 2004, he was appointed as Alternative Representative to the U.N. Security Council with full voting rights and privileges.   
 
He has served as the primary communications adviser for public officials at the local, state, federal, and international levels.  In 2012, he briefly served as National Security and Foreign Affairs Spokesman for Presidential Candidate Mitt Romney, making him the first openly gay spokesman for a Republican Presidential candidate. Grenell is also the first openly gay U.S. Government Cabinet official. 
 
Grenell previously taught at the University of Southern California's Annenberg School of Communications and is currently a Fellow at Carnegie Mellon University. He received his Master's Degree in Public Administration from Harvard University's John F. Kennedy School of Management and his Bachelor's Degree in Government and Public Administration from Evangel University."
ConservativePoliticsEvents	"CREATORS: Want an opportunity to join our climate justice movement and get PAID for it? Join the ACE Creator Collective! 📱🌎

Visit the link in our bio to learn more and sign up!
.
.
.
.
.
#climateeducation #climatechange #activist #activism #riseup #savetheearth #environment #youthleaders #climate #earth #globalwarming #takeaction #climatemarch #environment #acespace #climatechangers #sciencenotsilence #climatecrisis #ourclimateourfuture #youth #activist #activism #contentcreator #contentcreation #ACECreatorCollective #tiktok #igreels #microvideo #climatemovement #digitalactivism. "
TPUSAAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses Southwest Airlines' Freedom Flu Protest, digital currency, leaked White House audio and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Charlie Kirk, Eric Metaxas and Tennessee Senator Marsha Blackburn who will talk about Eric Metaxas’s new book, “Is Atheism Dead?”, China, our woke military, and more!

Breakaway host Jon Root sits down with professional baseball player Dennis Sarfate and watch RELOADED with Paige Roux as she covers how to properly conceal carry. 

We will wrap up the show with POPlitics with Alex Clark as she dives into Kourtney and Travis' engagement, bizarre Bieber beauty and more!"
TPUSAAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses China's new hypersonic missile, gives us a #FreedomFlu update, covers Antifa demanding vaccine mandates and more!

We will wrap up the show with the TPUSA LIVE team joined by host, Jon Root, and special guests Grace Saldana, Morgan Zegers, and virtually, Vivek Ramaswamy and Andrew Bogut who will talk about woke corporations, Australia, and more!"
DomesticOilAndGasProduction	Meet Alaska attendees have a lot to look forward to at Friday’s Meet Alaska, which is the largest one-day energy conference in Alaska. The featured speaker is Senior Geologist Lucy Crane who made a name for herself when she opened her TEDx Talk by explaining: “I care deeply about the environment, which is why I work in the mining industry.” You can watch it here. https://www.youtube.com/watch?v=aWTkiQ64u_U Other speakers at the Alaska Industry Support Alliance-sponsored event include Jerry Mullins, National Mining Association; Erec Isaacson, ConocoPhillips Alaska; Bruce Dingeman, OilSearch Alaska and Sen. Lisa Murowski. Details here. https://www.alaskaalliance.com/meet-alaska. 
DomesticOilAndGasProduction	"In response to the U.S. Environmental Protection Agency’s (EPA) proposed methane rule, Petroleum Alliance President Brook Simmons has made the following statement. 

➡️ Click here to read the full response: https://bit.ly/3jZWkhM. "
ClimateChange	The Arctic Refuge is one the wildest landscapes left in the nation, and the home to millions of migratory birds that migrate through all 50 states to nest in this rich habitat. Tell congress to permanently protect the Arctic Refuge from threats like oil and gas development.
ClimateChange	"If we don’t make drastic changes, nearly half of the world’s species could disappear by the end of the century. Donate now so we can take the fossil fuel industry to court and protect biodiversity before it’s too late. 

Until midnight on June 30th, when you start a monthly gift, it will be matched for the next twelve months FOUR TIMES to help us push for the drastic change our planet needs."
Pipeline	"DEADLINE THIS WEEK. President Biden decides the fate of the Dakota Access Pipeline through a key court hearing on April 9 -- so we have to act fast. 

Tell President Biden: DAPL needlessly endangers the Standing Rock Sioux Tribe, our waterways, and climate, and it must be shut down immediately: http://sc.org/2OpNlcL. "
Pipeline	"TIME SENSITIVE. President Biden decides the fate of the Dakota Access Pipeline through a key court hearing on April 9 -- so we have to act fast. 

Tell President Biden: DAPL needlessly endangers the Standing Rock Sioux Tribe, our waterways, and climate, and it must be shut down immediately: http://sc.org/2OpNlcL. "
BuildBackBetterAct	Rep. Bourdeaux, thank you for fighting for clean energy that can power our economy, create good-paying jobs, and tackle the climate crisis. This is our moment to get it done and pass the Build Back Better Act.
BuildBackBetterAct	"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Titus, for putting Nevada's working families first by voting to create clean energy jobs right here and take on climate change right now."
AntiGridDeregulation	"Take our poll: https://bit.ly/31N2eg2

The plan for a government-takeover of Maine’s power grid would cost $13.5 billion. That’s more than $17,000 in debt for average customer. What do you think of the plan?"
AntiGridDeregulation	"The plan for a government-takeover of Maine’s power grid would cost $13.5 billion. That’s more than $17,000 in debt for average customer. What do you think of the plan?

Take our poll: https://bit.ly/34w9wFZ. "
LiberalTaxHikes	Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Steve Chabot at 512-421-8722 and tell them: new taxes on U.S. energy is a BAD idea!
LiberalTaxHikes	Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Burgess Owens at 801-999-9801 and tell them: new taxes on U.S. energy is a BAD idea!
NativeAmericanCulturalPreservation	"Chairwoman of SAGE Development, Fawn Wasin Zi, will join the Women of the Movement dialogue this month. Fawn has a background in biology, and she firmly believes it is her duty to speak for those, Unci Maka (Grandmother Earth) that cannot speak for themselves, ""I'm personally involved in this on the basic level that I'm a biologist, and I want to save the world"". Learn more about Fawn below, and join us for this month's Anpetu Wi Dialogue with a live discussion with Fawn, Tara Houska, Rep Ruth Buffalo and Tokata (Future) Iron Eyes: https://fb.me/e/RXMLppau

https://youtu.be/1n-jT58btSw. "
NativeAmericanCulturalPreservation	"""For the people of Standing Rock and me, the Anpetu Wi project is a prayer, it allows us something to leave behind for future generations of the Standing Rock Sioux Tribe and reflects our cultural values by prioritizing people, land, and nature over profit."" - Joseph McNeil Jr., SAGE General Manager.

SAGE has a goal of existing for 500 or more years following the ""Seventh Generation"" philosophy that the decisions we make today should result in a sustainable world for at least seven generations. Find out more about Anpetu Wi at our upcoming virtual conversation featuring all four living Standing Rock Sioux Tribe Chairmen of the last 40 years this Thursday April 15 at 2 pm! https://fb.me/e/1kjIpYp4Q. "
OilTheft/ClimateLeader	"On July 7, our driver also reported #oiltheft at Great Wall in Pomona, NY, where this Buffalo Biodiesel vat had been broken into and robbed, shown here with its lockbar missing—one of eight #oilthefts reported in Rockland County that same day, and eleven so far in the past week. 

Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by organized crime. Please report any relevant information to the Haverstraw Police Department  and help us stop these criminals. 
Rockland Report recordonline.com lohud News 12 Hudson Valley  The New York Times Spectrum News 1 Hudson Valley  Daily Freeman ABC7NY CBS New York  New York Post. "
OilTheft/ClimateLeader	"On July 17, our driver also reported #oiltheft at Yummy Yummy in Somerset, NJ, where this Buffalo Biodiesel vat had been broken into and robbed, found with the lockbar and metal screen pulled off as shown here. Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by interstate organized crime. Please report any relevant information to Franklin Township PD and help us stop these criminals. 
NorthJersey.com The Star-Ledger MyCentralJersey NJ.com New Brunswick Patch NJ Spotlight News News 12 New Jersey. "
NaturalGasIncentive/CleanEnergyPetition	"Residents of Chittenden County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
NaturalGasIncentive/CleanEnergyPetition	"Residents of Addison County are going to want to take advantage of this unique opportunity 👀

For a limited time we are offering $500 cash to eligible households just for switching to natural gas 💵 💵 💵

How do you get your $500?
✅ Click [Learn More]
✅ Review the Coverage Map
✅ Sign up for a free estimate
✅ Receive $500 cash once the conversion is complete

In order to receive $500 you must...
✔️ Sign up before 03/31/22
✔️ Turn on your meter before 09/30/22

So don't wait, sign up for a free estimate today!"
CleanEnergyProjects	Protect affordable energy and consumer choice in New York. Sign the petition today!
CleanEnergyProjects	Protect affordable energy and consumer choice in New York! Sign the petition today.
ColoradoAirQuality/SupportingBlackWomen	"Congratulations Cleo Parker Robinson!! CBWPA's 43rd Annual Tribute to Black Women ""Legend"" Honoree! 

Join us Saturday, October 9th, as we celebrate Cleo and our 2021 honorees! Visit our website for event information: https://www.cbwpa.org/43rd-annual-tribute-to-black-women-luncheon/

CLEO PARKER ROBINSON is founder and artistic director of the nearly 51-year-old Denver-based artistic institution, CLEO PARKER ROBINSON DANCE (CPRD), leading a professional Ensemble, a second company (Cleo II), a Youth Ensemble, an Academy of Dance, an International Summer Dance Institute, a 240-seat theatre which bears her name, and numerous community outreach programs throughout Colorado, nationally, and internationally. She is the recipient of honors and awards from corporate, civic, community, and artistic entities world-wide, and is continually called upon by a myriad of organizations and performance venues to bring her Ensemble for performances, teaching residencies and motivational workshops. A master teacher/choreographer and cultural ambassador, she and her Ensemble have performed nationwide and internationally throughout Europe, the Caribbean, Asia, and the African continent, with their most recent international tours taking them to Bogota, Colombia in the Spring of 2019 and Mexico in Fall 2019.

Ms. Parker Robinson’s numerous awards and honors include the Colorado Governor’s Award for Excellence (1974), Denver Mayor’s Award (1979), induction into the Colorado Women's Hall of Fame (1989) and the Blacks in Colorado Hall of Fame (1994). Recognized in Who’s Who in America Colleges and Universities she holds an Honorary Doctorate from Denver University (1991), an Honorary Doctorate of Humane Letters from Colorado College (2003), and an Honorary Doctorate of Public Service from Regis University in Denver (2008). The University of Denver honored her with an Alumni Award in May of 2021, and in June of 2021, she is receiving a 2020 Honorary Degree, Doctor of Humane Letters, Honous Causa from CU Boulder.  
In 1991, Ms. Parker served on the task force for the creation of a permanent location for the Denver School of the Arts (DSA), Denver’s first performing arts magnet school, and was subsequently honored In September 2017 at their 7th Annual Fall Gala, in recognition of her long-term commitment to excellence in arts education. She is also co-founder of the National Bahamian Dance Company, based in Nassau.   
In 2011, Ms. Parker Robinson was voted an Honorary Lifetime Trustee of the Denver Center for the Performing Arts, in recognition of her longtime commitment and lasting impact on the Center.  In June 2017, she became the recipient of the highly prestigious DanceUSA Honor Award and in September 2017, the Randy Weeks Arts Leadership Award from the Denver School of the Arts. 

Ms. Robinson has served on NEA panels on Dance, Expansion Arts, Arts America, and Inter-Arts panels for the USIS. Ms. Robinson is a regular panelist for the National Foundation for Advancement in the Arts as well as other national task forces, boards and committees in the arts arena. In April 1999, she was appointed by then President William Jefferson Clinton, with Senate confirmation, to serve for four years on the National Council on the Arts, a 14-member panel advising the Chairman of the NEA on agency policy and programs, and reviews and making recommendations to the Chairman on grant applications. 

Since 2011 and 2012, Ms. Parker Robinson has returned to her greatest passion, the art of the choreographer, creating and presenting two new full-length works, “Dreamcatchers: The Untold Stories of the Americas” and the riveting world premiere of her “Romeo and Juliet”, which was first presented in collaboration with the Colorado Symphony Orchestra. Her work “On the Edge…  Reaching to Higher Ground” premiered in October of 2014 in answer to resurging racial and human rights infractions both nationally and internationally. In Spring 2017, audiences were thrilled with the re-staging of two of her works melding the worlds of classical and jazz composition with the power, passion and beauty of modern dance – “Romeo and Juliet” and “Porgy and Bess”. Fall 2017 saw the premiere of her “Copacetic: A Tribute to Jonathon “JP” Parker”, honoring her father. In the Spring of 2018, she premiered “Lark Ascending” in collaboration with the Boulder Philharmonic. Her “Rhapsody in Black”, created in collaboration with CPRD Associate Artistic Director, Winifred R. Harris, premiered at the Newman Center for the Performing Arts, University of Denver.  In January 2019, in collaboration with the Denver Brass, she choreographed an innovative interpretation of Bernstein’s “On the Town” and Spring 2019 saw the premiere of her collaboration with the Colorado Ballet, entitled “The MOVE/ment” as part of the Tour de Force performance series at the Ellie Caulkins Opera House, Denver Center for the Performing Arts. Her most recent choreographic project brought her to UMKC in Kansas City to set a work on the students of CPRDE alum Gary Abbot, entitled “Check Cashing Day” in tribute to the jazz genius of Bobby Watson and Milt Abel. She is currently working on a new work entitled “Standing On the Shoulders” commissioned by the Vail International Dance Festival for premiere in August 2021.  
   
Cleo Parker Robinson continues to be dedicated to celebrating the human experience and potential through the Arts and Education. Her life-long vision of “One Spirit, Many Voices” remains strong and steadfast, expanding to welcome, embrace, and sustain all people."
gun rights	"Did you see the recent coverage of my campaign in the New Braunfels Herald-Zeitung?

Since I launched this campaign to answer the call to servant leadership and stop the Biden Administration's unconstitutional assault on the Great State of #Texas, one thing has since become abundantly clear—it's far past time for fresh and common-sense Conservative representation for Senate District 25.

I've been meeting with grassroots and local party leaders across SD25, and time and again, I have heard that my incumbent opponent cannot be counted on to show up for her constituents, let alone act as a true #Conservative and a principled #Republican—and it's been that way for nearly a decade.

In her apparent quest for political power and prestige, my incumbent opponent appears to have become just another entitled politician.  That's why she was ranked the 4th most liberal Republican Senator in the 2021 Legislative Session.  And due to out-of-touch and questionable Republicans retiring, my incumbent opponent will be the 2nd most LIBERAL Republican Senator if re-elected!

That's unacceptable!
As I stated: SD25 is the very heart of Texas, and deserves a politically courageous state senator who can be counted on to solve hard problems instead of continuing to kick the can down the road.  Because of my rural Texas upbringing working on our family farm, I have a profound appreciation for traditional Texas values—and I know how to roll up my sleeves and get to work! 

Please LIKE and SHARE this post to help me spread my Texas and Texans First message!  And if you haven't already, please sign up to get involved and make a financial investment in my campaign at CainForTexas.com!  Thank you.

#TexasAndTexansFirst #KeepTexasRed #LeadRight #txlege #GOP #NewBraunfels #ComalCounty #GuadalupeCounty #Election2022 #SD25. "
gun rights	"TennConn BIG 7 Weekend Update 🎉 More TN Senators Sign On In Support Of Special Session 🧐 Governor Lee Asks For Greater Transparency In Afghan Resettlement 🚓 Republicans Call On Biden To Fix Border Crisis In Del Rio

🚨Click Support Conservative Journalism in the FIGHT for FREEDOM! https://www.tennesseeconservativenews.com/support

*3rd Arrest From TN Illegal Immigration Center For Sexual Battery Of Minor
 
*V@X Mandates Are Driving Tennesseans Out Of The Workforce

*Get Our FREE Daily E-Newsletter: https://www.TennesseeConservativeNews.com

*U.S. Supreme Court To Reconsider Roe V. Wade

*Putnam County Football Players Take A Knee To Pray After Complaint From National Watchdog Group

Tired of local, liberal main-stream media? Then stop consuming it and come to the Tennessee Conservative! If you like what we do, please go to https://www.TennesseeConservativeNews.com and subscribe for our email and occasional text updates.

Also, if you firmly believe TN needs a true conservative news alternative, help us reach other conservatives just like you by supporting our publication. Simply go to https://www.TennesseeConservativeNews.com/support or navigate to the home page and click the red support button at the top.

For every dollar you give, we can reach one more conservative Tennessean like you – and when you give any amount you’ll get two “Proud Tennessee Conservative” bumper stickers and a directory of state officials so you can voice your support of conservative policies in Tennessee."
climate action	"The oil and gas industry is costing the state of New Mexico dearly, polluting air and water, fueling the climate crisis, and threatening the health of communities across the state.

This has to change. It's time to get the industry's influence OUT of state politics and stop their stranglehold on New Mexico's health and prosperity.

Take action today and tell New Mexico's leaders to reject the costly oil and gas industry and put people and justice first! #StopTheStranglehold. "
climate action	"TIME IS RUNNING OUT: Tell Governor Tom Wolf to close the loopholes in Pennsylvania’s proposed methane rules for existing oil and gas sources that leave 50% of emission unregulated. Protect our children’s health and future from the #ClimateCrisis. #CutMethane #ActOnClimate  

TAKE ACTION: http://bit.ly/PAMethaneClimate. "
renewables	Building & maintaining an offshore wind farm requires at least 27 different vessels. Offshore wind = maritime jobs.
renewables	A half-inch of rainfall in Northern Québec can produce enough clean energy to power every home in Maine for 6 months.
inflation	Drastic energy policies outlined in SB-467 would jeopardize the jobs and livelihoods of tens of thousands of families and force the state to import more of the oil we use, leading to higher gas and utility prices for all Californians.
inflation	Without oil and natural gas, New Mexico’s economic recovery could lag behind. Sign the pledge. Show your support for local energy jobs TODAY!
anti-woke	"Bellbrook Superintendent David Carpenter has been using the Police and Prosecutors to target his political opponents.

Carpenter has sent multiple secret letters and ran secret, unauthorized criminal background checks on political opponents and potential school board candidates.

David Carpenter should also resign for his aggressive and unethical actions.

No school board president should ever be allowed to use the power of his office in such a manner.

https://youtu.be/5ZM5GRzg1M0. "
organized cooking oil theft	"On July 7, our driver also reported #oiltheft at Great Wall in Pomona, NY, where this Buffalo Biodiesel vat had been broken into and robbed, shown here with its lockbar missing—one of eight #oilthefts reported in Rockland County that same day, and eleven so far in the past week. 

Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by organized crime. Please report any relevant information to the Haverstraw Police Department  and help us stop these criminals. 
Rockland Report recordonline.com lohud News 12 Hudson Valley  The New York Times Spectrum News 1 Hudson Valley  Daily Freeman ABC7NY CBS New York  New York Post. "
indigenous activism	"Andrea and Orlando welcome Bobby Eberle, Conservative Political Strategist, talk show host (13 minute News Hour), commentator, LeadershipLATINO instructor, and owner of GOPUSA.com and Julio Rojas-Aguilar, Manager of Donor Relations for the Institue of Humane Studies. Bobby brings us up to date on his work and travels around the state and country. Julio, a native of Peru, discusses his introduction to the ideas and benefits of free markets and free societies by his high school history teacher and the influence this has had on his life and career.

More about Bobby Eberle:
https://bobbyeberle.com/
https://bobbyeberle.com/13-minute-news-hour/
https://www.gopusa.com/

More about Julio Rojas-Aguilar:
https://theihs.org/people/julio-rojas-aguilar/
https://www.facebook.com/InstituteforHumaneStudies

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!"
pro oil and natural gas	"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Escobar, for putting Texas's working families first by voting to create clean energy jobs right here and take on climate change right now."
