theme	tweets
IndigenousAndBlackAdvocacy	"TLC Live! San Antonio Special Election and Issues Facing Texas

Orlando and Andrea speak with special guest TLC Field Director Chelseay Valenzuela-Cooper from San Antonio as they discuss TLC's success in supporting the candidacy of John Lujan in the San Antonio House District 118 special election and other issues facing Texas.

John Lujan for State Rep 118

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!"
PassBidenAct	"𝐎𝐅𝐅𝐈𝐂𝐈𝐀𝐋 𝐂𝐋𝐈𝐌𝐀𝐓𝐄 𝐂𝐇𝐀𝐍𝐆𝐄 𝐏𝐎𝐋𝐋 | 𝐃𝐎 𝐘𝐎𝐔 𝐒𝐔𝐏𝐏𝐎𝐑𝐓 𝐒𝐓𝐑𝐎𝐍𝐆 𝐂𝐋𝐈𝐌𝐀𝐓𝐄 𝐀𝐂𝐓𝐈𝐎𝐍?

Right now, we have a historic opportunity to fight the climate crisis and create millions of good-paying jobs while lowering costs for middle-class families. Climate champions like President Biden are fighting for our future -- will you join them in the fight?

There’s no time to waste: We need 10,000 climate activists to take this poll before midnight tonight to reach statistical significance, but we’re 783 votes short and yours is still missing. Tell us now: Do you support bold climate action?"
AntiOilPolitician	"The cement and concrete industry’s Roadmap includes all five of the critical phases in the cement-concrete life cycle in an effort to achieve carbon neutrality across the value chain. 

Learn more at shapedbyconcrete.com."
AntiPropertyTax	"Dear Mr. Stafford,
As an observant of how my property taxes have been wasted by the Local Government in the past, I'm of the opinion that I must buy with my knowledge. Therefore, I will be vote no on any levy increasing taxes.

When the school district’s finances are involved, there are no disinterested people, which is the reason if you’ve ever noticed how school employees backed by the Board of Education are always trying to push the need for a levy.  

When you get right down to it, our school district’s finances seem about as honest as the finances on Wall Street.

Not even St. Pete could expect the truth from the Board of Education under such conditions. 

If the owner of a gas station sells water as gasoline he can be taken to court and sued. But a School Official can stand up and sell to the public ITS OWN ASSETS AS LIABILITIES (ESTIMATED ENCUMBRANCES) to justify the need for additional funding and the BOE smile at them, pat them on the back, shake their hand, and call them their friend.

Most of the levy presentations are not intentional lies, they are only presentations by a group of people who benefit the most from the passage. It is the advice given by a school employee concerned with losing their job and not what is the best usage of our tax dollars.

The fact of the matter is, you can get an expert that just happens to be a school employee to recommend just about anything if it is in the school's own best interest or supports their existing bias. Expert advice is up for grabs and it doesn't always have to work in the school district's favor. The tragic truth here is experts can be terribly, terribly wrong.

It is important to note that with any levy presentation that is offered by the school employee the biggest gains will be worked up into the worst losses. 

Oh, and let’s not forget the leaflets they will be passing out soon, how they are almost always just as true as the tale of THE WIZARD OF OZ. There is generally a basis of the fact that is threaded in with an over-exaggerated imagination.

I want you, the property owner taxpayer to ask yourself this question. Is this an effort to get you, the property owner taxpayer, to buy in?

 I hope that you will only buy what you know.

 Do not make the mistake and buy with your ignorance, but buy with your knowledge. All ignorance is dangerous and the most dangerous is the ignorance of YOUR LOCAL GOVERNMENT! 

Become an involved citizen and an informed voter.

The art of getting other people’s money has been developed into a science by the Local Government. In regards to that subject, the science of government funding, their art of attack is more developed than your art of defense.

In the public finance field, there are always more clever people who can separate you from your hard-earned money without using force.

There is no doubt that Bernie Madoff, for instance, has taken more money from private Citizens than the TOP 10 word twisting levy presenters. They were swindled, and it is a very unpleasant fact that one man can swindle us for so many years without being caught. Madoff is locked up now but yet the Local Government is not put in jail and not likely to be. As they separate you from your money with as much ease and the use of no force as Bernie Madoff did with the people he gave his presentations to.

The government doesn’t earn money they transfer it. No law so it seems can prevent a man from being fooled. It is a fact that we have seen in the Madoff case, for a man to be showered with millions of poor people’s money. The only reason that you, as Citizen, should sign a check over to the Local Government is that you have received full value for your money.

The school district has come to us with a promise and an empty pocket, as our need for educating our children is now diluted with the school district’s need for increased revenue for employee benefits.

This is a fact and I do not say it to be mean. I support the Employees of the school district. But I support the greatest asset of Our Community more, the Citizens.

Buy with your knowledge, as Mr. Stafford has said, MATH NEVER LIES.

I support the Vote No movement.

Name withheld."
ProUSOilIndustry	"BP plans to spend about $1.3 billion to build a massive network of pipes and other infrastructure to collect and capture natural gas produced as a byproduct from oil wells in the Permian Basin of Texas and New Mexico.

“We will be producing oil and gas for decades, but it will be a certain kind of oil and gas,” said Dave Lawler, the chairman of BP America Inc. “It’s a highly profitable barrel and it’s a responsibly produced barrel.”

https://www.wsj.com/articles/bp-wants-to-stop-burning-off-gas-in-americas-top-oil-field-11618750801?mod=hp_lead_pos2. "
ProtectRivers	Your legislator was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
TPUSAAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses how Kyle Rittenhouse is being targeted, the #FBI arrests the source of the Steele Dossier, President Biden issues a federal mandate and more!

The TPUSA LIVE team is joined by host, Jon Root, and special guests Jobob, Alex Clark, and Braeden Sorbo who will talk about the inflation crisis, Professor Watchlist, play 'Real Deal or Fake News' and more!

Benny on the Block host Benny Johnson is in Florida asking people what they think about 'Let's Go Brandon' memes.

We will wrap up the show with POPlitics with Alex Clark as she dives into META, NASCAR's Kyle Busch, transgender surgeries, a Pop Culture Rewind and more!
#KyleRittenhouse #DoNotComply. "
EVCharging	As we enter the summer season, we think of heat, hotdogs and hurricane season. Now is the time to start gearing up for hurricane season. Click here to learn more about how you can get #HurricaneReady: https://gov.texas.gov/hurricane. 
OilTheft	"Also on June 19, another one of our drivers reported #oiltheft at China Wok in Edison, NJ, where this Buffalo Biodiesel vat had been broken into and robbed. Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by interstate organized crime. Please report any info to Edison PD.
NorthJersey.com NJ.com NJ Spotlight News The Star-Ledger New Jersey Herald. "
pro-2A	"Ron Johnson is bad for America because he doesn't care about Americans. That's why Ron Johnson has got to go. And it is not too early to build a coalition aimed at defeating him in the next election.

Ron Johnson and his GOP billionaire buddies have an unjust stranglehold on life and policy in the U.S. Through gerrymandering, court packing, and brazen voter suppression, the Republican Party has stolen power in local, state, and federal government, suppressing candidates and policies supported by the majority. Their policies prop up corporations and the ultra-rich, leaving everyday Americans to fight for scraps.

We are going after Ron Johnson's job, inspiring voters across the country to support his opponent, and we need your help.

Contribute today and help push America left.

https://secure.actblue.com/donate/push-left?refcode=fbad-rojo&amount=25. "
donations for climate change	It's time to go big on climate. That means our elected leaders can no longer compromise our climate for our jobs and our future. As Alaskans, we need a viable sustainable future so that our young people can see a future in our state. TEXT CLIMATE to (907) 318-6878 to be heard.
solar energy	Government Controlled Power creates a quasi-government entity to takeover Maine’s  power grid and authorizes private assets to be seized through eminent domain. Sound like a good policy?
advocating for city level politics	"History on Chief Brown:
In 2007, Brown ( who was working for the Dayton Police) was at a Christmas party where Larry Miller Jr., a legislative aide with the city of Dayton, was to serve as disc jockey. 

Brown was advised that patrol officers had stopped Miller and nullified the ticket, according to reports. Brown's lawyer said Brown was called after officers determined Miller worked for the city of Dayton.

**Officers also determined Miller was driving without a valid license and had an unloaded gun in the car.

Brown claimed he was not aware (which our sources claim no one believed because he would have had to run the name through the system, and it would have popped up) of the license suspension or a gun in Miller's car when he nullified the ticket, according to reports. 

Nor was Brown who claimed (again, our sources said is not true), or the city, he was aware that Miller was sentenced to three years in prison for attempted ""aggravated murder"" for shooting a Central State University police officer during a robbery in 1989.

Yet Brown still ""FIXED the ticket .""

It appears that Cheif Brown is well versed in playing the political game of ""doing favors"" for those in power.

The question now becomes, is Cheif Brown the ""FOP member"" that School attorney, ""Tabitha Justice,"" threatened in her letter to come after me? 

Does this explain why the Sugarcreek Police ignored my pleas to do something, anything about the threats and harassment I have been receiving because of the VOTE  NO Movement? 

Does this explain why Sugarcreek police failed to stop an assault against me at a school board meeting, attempted assault against me at the water tower, threats and targeted harassment and cyber harassment against me, my family, and business by members of the vote yes Pac, its leadership and school administrators and school employees?

Is this why the evidence was ignored, not collected and I was arrested? Is this why the intoxicated 8 golfers that threatened to assault me were not arrested. Is this why Officer White, lied and said ""they did not detect alcohol"" on the golfers? Is this why officer Klark altered the witness statements?

Cheif Brown has a pattern of behavior of doing favors for those with political power when he was with the Dayton Police Department. Has he been doing the same type of political favors, for the last two years, for the politically powerful in Bellbrook-Sugarcreek?"
political activism to oppose climate change	"On July 18, one of our drivers reported #oiltheft at Reddi Rooster in Stamford, CT, where this Buffalo Biodiesel vat had been broken into and robbed, one of two oil thefts reported in Stamford that same day. Buffalo Biodiesel recycles the used cooking oil to make environmentally sustainable biofuel—instead, it’s being targeted by interstate organized crime. Please report any relevant information to Stamford Police Department CT and help us stop these criminals. 
News 12 Connecticut  NBC Connecticut  WFSB - Channel 3 Eyewitness News  Stamford Advocate  Stamford Patch  Daily Voice Gold Coast  The News-Times. "
criticism of liberal tax policy	"Like us, Senator James Lankford has been confused about the Biden Administration's recent ask of OPEC+. In case you missed it, President Biden has requested increased oil production from foreign dictators, all while blocking new federal oil and gas leasing at home. 

We want to thank Sen. Lankford for leading the charge in asking the president what we all want to know — WHY? Why not lean on the men and women of America's oil and natural gas industry? Why cancel the Keystone XL pipeline and then immediately prioritize foreign oil production? Why choose to strengthen other countries' economies and not our own? 

The people want answers, Mr. President. #EnergyForAll 

Read more 👉 https://bit.ly/3mC1Mcz. "
indigenous climate justice	"July Power & Politics Agenda... 

- Congressman Joe Neguse 
- Senator Janet Buckner
- Rep Leslie Herod
- District Attorney Brian Mason (JD 17)
- Aurora City Council Crystal Murillo
- Cannabis Industry & Legislative Updates: Sarah Woodson, Founder of The Color of Cannabis 

Learn more about The Color of Cannabis, an organization that provides a pathway for restorative economic and criminal justice to communities negatively impacted by the war on drugs! Executive Director and Founder, Sarah Woodson will join us to provide cannabis industry and legislative updates!

Click the link below to learn more The Color of Cannabis: 
https://www.thecolorofcannabisco.org/

Join us June, July and August for updates on political programs, policies, and initiatives impacting our community in Colorado & Nationwide!!

Elected officials, organizations, program admins, etc... at all levels are welcome to attend and provide updates. Please use the link below to register for providing an update. 

https://www.eventbrite.com/e/july-power-politics-elected-official-registration-tickets-160050714997

For any questions, please reach out to info@cbwpa.org."
promoting legislation against climate change	"Thank Representative Porter for championing the Build Back Better agenda. 

When it comes to responding to the climate crisis, we can all be part of the solution. From protecting care workers to investing in climate change defenses, we are calling on our leaders in one voice to pass the Build Back Better agenda."
pros of wind and solar energy	"With Europe energy prices spiking as a result of a sudden slowdown in wind, consultants like Mark Dickinson advise that ""The price surge shows the need to have backup power supplies for moments when the wind doesn't blow and the sun doesn't shine."" Hydro-power is a perfect complement to wind and solar acting as a battery backup. Say NO to blocking future renewable projects and vote NO on question 1."
criticism for disfavoring US ONG production	"The good news: our economy is beginning to ramp up once again. The bad news: progress is being greatly hampered by the Biden administration. 

While hardworking folks are simply trying to get back to work, lawmakers in Washington are doing everything they can to cut our energy lifeline. New infrastructure bills aim to hike taxes on oil and gas businesses and harm the men and women who make modern life possible. We should rely on petroleum professionals from our country, not abroad. 

Read more from Petroleum Alliance President Brook Simmons: https://bit.ly/3AXpg0C. "
kudos for confronting ONG emissions	“Pennsylvania can no longer afford inaction on climate change.” As costs from flooding in Pennsylvania rise with climate change, state lawmakers need to take action to protect communities across the state. The Regional Greenhouse Gas Initiative (RGGI), a proven program to reduce climate-warming pollution, is one key solution lawmakers should agree on.
topic 15	Clean power is already supporting Michigan! Almost 7 percent of Michigan’s total electricity generation comes from renewables, and that percentage keeps on rising.
access to water and promoting renewable energy	Your legislator, Senator Cleave Simpson, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and protecting our agricultural heritage. Show your support for our rivers by signing our card today!
discussing problems with school board	"Gas, heating oil, food, are all rising at an alarming rate? Ohio is in a financial crisis!
People are struggling to pay 💰 bills, put food 🍱 on the table, and buy medicine.

This school 🏫 board could care less.
They are demanding this $22,540,000.00 million dollar property tax levy on our homes🏡 get passed.

It’s all about making sure the lavish lifestyles of our Million dollar superintendent, administrators, and union employees are maintained.

On May 4th, VOTE NO, and prove to the school board who they really work for!

Here is a hint for the school board members who read this page, it’s not the teachers union!!

Please join the Bellbrook-Sugarcreek Property Tax Revolt and stop 🛑 this property tax levy on our homes 🏡 for the 4th time!!

NO MEANS NO!"
promoting news and oped program	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec is keeping you up to date with a breakdown of today’s current news stories and his analysis.

The TPUSA LIVE team is joined by host, Jon Root, and special guests Charlie Kirk, Pastor Jack Hibbs, Pastor Rob McCoy, & Bob McEwen who will talk about Church and State, America being built on faith, religious liberty and more!

Breakaway host Jon Root sits down with Trenten Merrill, a Bronze Medal Paralympian, to discuss what it’s like to represent Team USA and watch RELOADED with Paige Roux as she covers exactly what to look for in a firearms instructor.

We will wrap up the show with POPlitics with Alex Clark as she shares the latest ConservaTEA in pop culture without the propaganda!"
BidenPolicies	"1.73 million border encounters in the last 12 months alone. We’re in a crisis of unthinkable proportions because the Biden Administration has abdicated its duty to defend our borders.
 
I believe in the power of action and the danger of inaction. That’s why, as your #AG, I’ll use every tool to secure the border and protect our communities."
SaveEnvironment	"I wanted you to be one of the first to know that I’m running for the West Virginia House of Delegates here in Putnam County, District 21. Visit www.cannonwv.com to learn more about me and the issues I care about and how you can get involved. 

Over the years, I’ve seen the state that I love lose population every year and watched friends leave for perceived better opportunities elsewhere. Our communities have been challenged by economic hardship, addiction, and now a federal government that doesn’t care about people like us that is actively working to destroy our way of life. With hard work, determination and the right ideas, we can - and must - turn things around. 

The legislature must take bold steps toward building a better foundation for West Virginia families by embracing marriage and supporting parents with children. We have to put an immediate stop to the cultural erosion we’ve seen take the country by storm over the last decade by banning taxpayer-funded groups from indoctrinating people with things like Critical Race Theory and by standing up to Big Tech companies censoring people for the “crime” of being conservative. We need to leverage all of the God-given resources available to us including natural gas, the world’s finest metallurgical and steam coal, rare earth minerals and more. West Virginia can be the energy and manufacturing capital of America – let’s make it happen. 

I hope you’ll help support the campaign however you see fit, whether it’s with a campaign contribution, volunteering to make phone calls, or just by helping spread the word to your friends. 

Contributions can be made through WinRed at https://secure.winred.com/cannon-wv/donate. Thank you!"
AntiLiberalElectionCandidates	"This is the couple who raised the property taxes on your home, and thinks they are way smarter than the “common people” in our community.

No matter the subject, they are Bellbrook-Sugarcreek’s insufferable know-it-all’s. Spewing their progressive narrative and values as the path to enlightenment.

Believing they should be the ones deciding what is best for your child’s health and ideology your child should be taught in school.

Their progressive values are not what I want taught to my children, nor do I want them making medical decisions for what  they “deem best” for the children of our school district.

Do you trust them to sit in a position of power over you and your child? 

I for one, do not!"
RisingEnergyCost	"Check your energy bill, have you noticed a spike? -- big oil is raking in billions to send American oil overseas except American families are footing the bill. 

https://youtu.be/y1uP7Wb2cEg. "
ProRenewableEnergy	"📺📺 WATCH: Join our interview with Bud Albright, CEO at the U.S. Nuclear Industry Council.

He is the former Under Secretary of the U.S. Department of Energy. In that role, as the third most senior official at DOE, he provided leadership for energy and environment programs, including: energy research and development; demonstration and deployment; environmental cleanup; legacy management and radioactive waste management, all with a total budget of nearly $15 billion. 

Albright was appointed by President Bush and was unanimously confirmed by the U.S. Senate.

To celebrate National Nuclear Science Week, we are interviewing 4 top experts in the field.

Tune in for this one and check out our schedule for the others!"
PoliticalLeadershipTraining	"We need all Patriots to help us Restore Virginia.  

Unless you are politically feared, you will not be politically respected.

Learn WHY this works…. Learn HOW YOU can be feared AND respected by politicians in the fight for liberty.

This is practical, no-nonsense training built around cutting-edge political strategies and tactics.

If you are tired of crony-capitalism, corporate handouts and politicians only looking out for their next re-election, this class might be for you.

If you are ready to DO something to take back power from the politicians and elites for “We The People,” you NEED to attend this class on Saturday, August 14, 2021 in Norfolk , VA.

This intense one-day training covers:

The Real Nature of Politics - why just ""educating"" people alone won't result in change;

The Biggest Lie in Politics - and how the political class uses your convictions against you;

How to work effectively at the Capitol - getting a bill sponsor and a roll call vote despite the leadership; and

How to put pressure on legislators.

All of our instructors have years of experience putting these principles to work in multiple states.

Many have worked on federal, state and local campaigns, including major presidential campaigns, and successful campaigns for U.S. Senate and Congress. They know what works, and also what has been proven not to work in getting politicians to vote right.

This class will teach you how to turn your passion into effective action to advance liberty.
If you’re ready to learn how to be effective AND feared by politicians, click here to register for this class on Saturday, August 14, 2021 in Norfolk , VA. We’ll even throw in lunch."
BioFuelTheft	"On July 7, our driver also reported #oiltheft at Great Wall in Pomona, NY, where this Buffalo Biodiesel vat had been broken into and robbed, shown here with its lockbar missing—one of eight #oilthefts reported in Rockland County that same day, and eleven so far in the past week. 

Buffalo Biodiesel recycles the used cooking oil to make sustainable biofuel—instead, it’s being targeted by organized crime. Please report any relevant information to the Haverstraw Police Department  and help us stop these criminals. 
Rockland Report recordonline.com lohud News 12 Hudson Valley  The New York Times Spectrum News 1 Hudson Valley  Daily Freeman ABC7NY CBS New York  New York Post. "
ProUSOil	"""I think the reason we’re seeing the Permian produce so much is you get your best rate of return for drilling here in the Permian versus in the Dakotas, Eagle Ford, offshore, Gulf of Mexico,"" Edwards said.

https://www.newswest9.com/article/news/local/record-oil-production-december/513-98ba0de5-b5be-43f9-992c-b678ddcb65c4. "
MinorityGroupWomenAdvocacy	"TLC Live! With Lt. Gov. Dan Patrick, State Rep-Elect John Lujan, and State Rep Candidate Mano DeAyala

Lt. Gov. Dan Patrick joins Orlando and Andrea to speak about the recently concluded sessions of the Texas legislature. While presiding over the Texas Senate, Lt. Gov. Patrick has focused on strategies to keep Texas families and communities safe and the state economy strong. John Lujan, who just won his election for state representative in District 118 with heavy support from TLC PAC, also joins us, as does Mano DeAyala, a candidate for state representative in District 133.

Dan Patrick
John Lujan for State Rep 118
https://www.manoforstaterep.com

Watch TLC Live! On Facebook (https://www.facebook.com/TLCforTexas) or on YouTube (https://www.youtube.com/channel/UCTi1LGIYZDNRyEL08eYm90Q), and Comment Live on Facebook Every Wednesday at 11 AM!"
DonationsForProRiverPoliticians	Your legislator, Senator Cleave Simpson, was a champion for Colorado’s rivers this legislative session! That means a stronger economy, better resiliency in the face of climate change, and restoring our rivers. Show your support for our rivers by signing our card today!
SupportForBuildBackBetterAct	"Senator Laura Ellman voted for the Climate and Equitable Jobs Act and it is now law in the state of Illinois!

The Climate and Equitable Jobs Act will:

✅Curb dangerous air pollution

✅Combat the climate crisis

✅Create thousands of high-quality jobs in Illinois

Please join us by adding your name to thank Senator Laura Ellman today."
WaterPollutionAndContamination	"Photojournalist Christian Monterrosa visited the shorelines of Huntington Beach, CA this past weekend to document the aftermath of a major oil pipeline leak off the coast of Orange County. 

Officials have estimated that between 24,700 and 131,000 gallons of oil spilled into the Pacific Ocean."
ProCleanEnergyPolitician	Thank Senator Warnock for fighting for farm families and a healthier environment for birds and people. The Growing Climate Solutions Act is the first step toward raising farmer income while reducing carbon emissions. Sign up today to show your support!
TPUSALiveAd	"TPUSA LIVE is the unfiltered, grassroots alternative to mainstream media. Watch daily shows, live in-studio content from TPUSA HQ and weekly shows covering politics, pop-culture, sports and everything in-between. Tune in every weekday starting at 5 PM ET / 2 PM PT.

Check out today’s show! 

Human Events Daily host Jack Posobiec discusses the Virginia election results, FBI update from Kyle Rittenhouse trial, 'Defund the Police' fail & General Milley.

The TPUSA LIVE team is joined by host, Jon Root, and special guests Isabel Brown, Rachelle Hernandez & Braeden Sorbo who will talk about our climate, protecting our youth, 'What in the World Wednesday,' and more!

SMASH host MAGA Hulk, Stephen Davis, smashes down the praise of degeneracy that is plaguing our society and culture and watch On The Frontlines with Isabel Brown, as she sits down with TPUSA Ambassador Kangmin Lee to discuss his experience with the Left's relentless attempts to silence him.

We will wrap up the show with POPlitics with Alex Clark as she dives into the Nipple Gate Documentary, Macy's Thanksgiving Day Parade, a sports recap and more!"
AntiLiberalSpending	Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Steve Chabot at 512-421-8722 and tell them: new taxes on U.S. energy is a BAD idea!
