theme,tweets
ThankRepForBuildBackBetter,"Thank Representative Delgado for putting our communities first.

When it comes to responding to the climate crisis, we can all be part of the solution. From protecting care workers to investing in climate change defenses, we are calling on our leaders in one voice to pass the Build Back Better agenda."
NuclearEnergyProvidesTaxRevenue,"National Clean Energy Week is here, and it’s time for our nation’s largest source of carbon-free energy to shine. Nuclear power protects our health and our planet by generating carbon-free electricity, providing 24/7/365, affordable energy and saving our atmosphere from 528 million metric tons of CO2 – the same as taking more than 100 million passenger vehicles off the road. https://bit.ly/3pke7kt. "
BellbrookTaxRevolt,"Lake County officials need to know residents are overburdened with taxes, and raising the price of gas is not the way forward. Tell your lawmakers to oppose this proposed tax hike!"
NuclearRevenueSupportsJobs,"✅ Family-sustaining jobs 
✅ Reliable carbon-free energy 
✅ Affordable electricity 
✅ Cleaner air 
✅ Vital support for local communities 
 
Nuclear power really does check all the boxes. Visit our website to learn more about this multitasking power source and why we MUST preserve it in Illinois."
OilAndGasProvidesWages,Oil and natural gas support jobs and community growth in Texas – do you know how? Take this quiz to find out!
ClimateChangeMovements,"We need to make swift changes to our environmental infrastructure to curb the rapid threat of climate change. We moved backward in the last four years and we need to make progress NOW!

🚨Add your name before time runs out🚨 Push Congress and the Biden Administration to make these critical changes >>. "
BuildBackBetterActCampaign,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Brownley, for putting California's working families first by voting to create clean energy jobs right here and take on climate change right now."
ClimateChangeDonations,"How much more are you willing to pay to combat climate change?

The House Committee on the Environment and Natural Resources just passed a bill out of committee that will cost you $50,000 to $100,000 to retrofit your home and will also increase your electric bill to astronomical highs. Yep, you read that right....it will be damaging. 

This bill will be voted on the House Floor next week.  Generally, when a bill comes to the floor it passes. There is an identical bill already passed by the Senate. So the final product will quickly be sent to Governor McKee for his signature.

The Bill is the 2021 Act on Climate. H-5445.  It sets forth a plan to achieve net zero carbon emissions by 2050.  You may think that's a long time, but there are intermediate benchmarks and with each one the cost of living in Rhode Island will get higher and higher and higher.

ISO New England, the organization responsible for ensuring the reliability of New England's electric grid is currently producing a feasibility study to determine if and by what means New England can even meet the new electricity demands in the  bill without using fossil fuels, which is not an option in this legislation.  That study will not be completed until the end of this year...but then why would Democrat politicians wait for data and facts before passing this into law?

As one Representative said in the hearing, she doesn't expect to be alive then.  So, I guess it won't be her problem! It will be yours.

To meet this bill’s 2040 goal of 80% reduction over 1990 emission levels, every business/residence would have to switch to both electric heat and electric vehicles. Elected officials will force you to comply by prohibiting the sale of natural gas and oil in our state.  

According to the state’s own consultant, a “deep residential energy retrofit” would cost between $50,000 and $100,000 per unit.  To date no cost analysis has been provided for commercial/industrial facilities.  

A lot of Rhode Islanders converted to gas furnaces over the past 10 years.  Natural gas is not only cheaper than oil, it's a cleaner fuel.  All those new gas systems will have to be scrapped, as will any oil furnaces...new or old. The cost of preparing your home for the new systems will require a second mortgage for most folks. 

This price is just to convert your home to electric heat....it doesn't include the cost of the electricity.  The ISO study will attempt to address that cost...but again, the Democrats aren't willing to wait for that number.  Perhaps they're afraid it would be a deal breaker.

This bill will cost every hardworking Rhode Islander a big piece of their paycheck.  

We still don't know how much the Electric company will have to spend to upgrade the transmission lines.  But you can be sure it's a big number and that, too, will  be added to the price of electricity. 

Renewable energy is 3X to 7X more expensive than natural gas. It will be at least 10 years before the large offshore wind development is completed.  But we already know that electricity will be 50% more expensive than natural gas. 100% of our energy will have to come for non-fossil fuel sources. Your electric bill is going to go sky-high!

What makes this bill an extreme problem, is that although it is being sold as a plan that will welcome public input along the way, it contains a provisions that makes the goals mandatory!  And if those goals are not met in the specified time frame...environmental groups have the right to sue.  And they will.

This bill is not a goal....it is an enforceable mandate.  A crushingly expensive one!

Rhode Island already has the 2nd lowest carbon footprint in the country.  China on the other hand, has nearly double the amount of carbon emissions to the entire United States. China's CO2 emissions in 2016 were 10,432,751,400 and that number is growing as it adds more coal fired electric plants every year.  (Under the Paris Accord China is allowed to raise its carbon emissions until reaching its peak in 2030. After that it promises to begin using 20% renewables.) 

Our little state will have little effect on the world.  But your life will be much poorer because of this bill. And your freedom will be greatly diminished. 

If you think this bill is a bad idea...you should raise your voice quickly.  It will come to the House floor next week. Once passed there is no going back.  Demand that your Representative vote for the amendment to take Section 3 (The right to sue the state if the goals are not met) out of the bill.  

Removing Section 3 will make the bill aspirational...but not enforceable.  It will protect your paycheck and your job."
OilAndGasTaxesBad,Raising taxes on the U.S. natural gas and oil industry could put our economic recovery at risk! Call Rep. Tom O'Halleran at 928-286-5338 and tell them: new taxes on U.S. energy producers is a BAD idea!
CallToActionAgainstOilAndGasIndustries,"Colorado’s Air Quality Commission must strengthen standards to directly regulate pollution from oil and gas well sites near our homes, schools, and workplaces. Stay tuned for updates on how you can take action to urge AQCC to require regular leak detection, aerial pollution monitoring and other innovative technologies that are ready now. This decision-making process is happening fast, so we need everyone to be ready to act in the coming days. https://www.kunc.org/environment/2021-11-05/small-gas-producers-are-a-big-methane-problem-in-colorado-what-are-air-quality-regulators-missing. "
RenewableEnergyPromotionAndGrowth,"Providing reliable energy and creating innovative climate solutions isn't an either/or. When we work together, we can do both. Learn how."
CarbonEmissionReduction,"Today Governor David Ige signed three bills into law to accelerate the electrification of transportation as part of Hawaii’s push to decarbonize its economy by 2045.

The bills complement ongoing efforts to expand strategies and mechanisms to reduce greenhouse gas emissions in ground transportation, which account for nearly a quarter of energy sector emissions in the state.

The bills signed into law are as follows: 

HB1142 - Allocates three cents of the barrel tax to fund the installation of electric vehicle (EV) charging systems. Establishes a subaccount in the Public Utilities Commission special fund for the EV charging system rebate program.

HB552 - Establishes clean ground transportation goals for state agencies to transition 100% of light-duty motor vehicles to a zero-emission fleet by December 31, 2035.

HB424 - Requires all state government agencies, when renting a vehicle on behalf of a state employee conducting official business, to adopt a preference for renting electric vehicles or hybrid vehicles; provided that such a vehicle is suited for the specific travel requirements and available when needed.

Hawaii State Energy Office. "
CleanEnergyPromotion,"Rep. Axne, thanks for fighting for clean energy that can power our economy and create good jobs, right here. Now is our time to get it done."
OilAndGasBoostEconomy,"The power of oil and natural gas is the lifeblood of Colorado's innovation and propels our economy.

The energy we create turns the engines of technology, fuels the passion of inventors, and drives the latest breakthroughs of science."
RenewableEnergyEconomicBenefits,"Investments in renewable energy would create a variety of jobs, including for those working in fossil fuel communities. Clean energy jobs will boost the economy in communities across America as they continue to reopen after Covid-19."
BuildBackBetterActPassed,"Huge news: The House just voted to pass the Build Back Better Act!

Thank you, Rep. Escobar, for putting Texas's working families first by voting to create clean energy jobs right here and take on climate change right now."
PoliticalTraining,"🗳VOTE TUESDAY, NOV. 2ND | 6AM-7PM🗳 
Now it all comes down to Election Day and YOU! Glenn Youngkin, Winsome Sears, and Jason Miyares represent the most dynamic ticket for statewide office in Virginia history. This is OUR moment to turn Virginia red. This is YOUR chance to make it happen. The only way Democrats stay in power is if we stay at home. No excuses—get out and vote Republican!"
LawmakersAndOilAndGas,"Last winter, failed energy policies caused the TX snowstorm to turn deadly & left Texans in the cold. Some special interest groups want to bring the same deregulation proposals to VA.
 
Thankfully, Senator L. Louise Lucas is working hard to protect reliable access to affordable power."
NuclearPowerOtherBenefits,“We are not going to get to a decarbonized future without the use of nuclear power.” Nuclear Energy Institute's CEO and President Maria Korsnick discusses the necessity of nuclear energy in shaping our nation’s clean energy future. Learn why nuclear carbon-free energy remains a vital step in the way forward to a clean energy future: https://bit.ly/3pke7kt. 
PropertyTaxCampaign,"Dear Mr. Stafford,
As an observant of how my property taxes have been wasted by the Local Government in the past, I'm of the opinion that I must buy with my knowledge. Therefore, I will be vote no on any levy increasing taxes.

When the school district’s finances are involved, there are no disinterested people, which is the reason if you’ve ever noticed how school employees backed by the Board of Education are always trying to push the need for a levy.  

When you get right down to it, our school district’s finances seem about as honest as the finances on Wall Street.

Not even St. Pete could expect the truth from the Board of Education under such conditions. 

If the owner of a gas station sells water as gasoline he can be taken to court and sued. But a School Official can stand up and sell to the public ITS OWN ASSETS AS LIABILITIES (ESTIMATED ENCUMBRANCES) to justify the need for additional funding and the BOE smile at them, pat them on the back, shake their hand, and call them their friend.

Most of the levy presentations are not intentional lies, they are only presentations by a group of people who benefit the most from the passage. It is the advice given by a school employee concerned with losing their job and not what is the best usage of our tax dollars.

The fact of the matter is, you can get an expert that just happens to be a school employee to recommend just about anything if it is in the school's own best interest or supports their existing bias. Expert advice is up for grabs and it doesn't always have to work in the school district's favor. The tragic truth here is experts can be terribly, terribly wrong.

It is important to note that with any levy presentation that is offered by the school employee the biggest gains will be worked up into the worst losses. 

Oh, and let’s not forget the leaflets they will be passing out soon, how they are almost always just as true as the tale of THE WIZARD OF OZ. There is generally a basis of the fact that is threaded in with an over-exaggerated imagination.

I want you, the property owner taxpayer to ask yourself this question. Is this an effort to get you, the property owner taxpayer, to buy in?

 I hope that you will only buy what you know.

 Do not make the mistake and buy with your ignorance, but buy with your knowledge. All ignorance is dangerous and the most dangerous is the ignorance of YOUR LOCAL GOVERNMENT! 

Become an involved citizen and an informed voter.

The art of getting other people’s money has been developed into a science by the Local Government. In regards to that subject, the science of government funding, their art of attack is more developed than your art of defense.

In the public finance field, there are always more clever people who can separate you from your hard-earned money without using force.

There is no doubt that Bernie Madoff, for instance, has taken more money from private Citizens than the TOP 10 word twisting levy presenters. They were swindled, and it is a very unpleasant fact that one man can swindle us for so many years without being caught. Madoff is locked up now but yet the Local Government is not put in jail and not likely to be. As they separate you from your money with as much ease and the use of no force as Bernie Madoff did with the people he gave his presentations to.

The government doesn’t earn money they transfer it. No law so it seems can prevent a man from being fooled. It is a fact that we have seen in the Madoff case, for a man to be showered with millions of poor people’s money. The only reason that you, as Citizen, should sign a check over to the Local Government is that you have received full value for your money.

The school district has come to us with a promise and an empty pocket, as our need for educating our children is now diluted with the school district’s need for increased revenue for employee benefits.

This is a fact and I do not say it to be mean. I support the Employees of the school district. But I support the greatest asset of Our Community more, the Citizens.

Buy with your knowledge, as Mr. Stafford has said, MATH NEVER LIES.

I support the Vote No movement.

Name withheld."
RightWingCampaigns,"First, DC liberals spent trillions of our dollars. Now, Americans are facing record inflation and are paying more for gas and groceries. Their plan now: Nancy Pelosi and her liberal allies are pushing for new tax hikes and another socialist healthcare plan.
 
Click below and sign up to tell Susie Lee enough is enough."
NuclearPowerEconomicBenefits,"Nuclear power energy for the early birds, the 9-to-5ers, and the late nighters. Is always there whenever we need it."
